item_id,order_id,product_id,quantity,discount,unit_price
ITEM-00010513,ORD-0005673,PROD-00215,2,0.05,124.25
ITEM-00010514,ORD-0009126,PROD-00295,1,0.3,39.15
ITEM-00010515,ORD-0018620,PROD-00063,1,0.25,244.84
ITEM-00010516,ORD-0014366,PROD-00080,3,0.2,95.92
ITEM-00010517,ORD-0018032,PROD-00134,5,0.3,35.18
ITEM-00010518,ORD-0014741,PROD-00255,5,0.2,58.72
ITEM-00010519,ORD-0002308,PROD-00080,3,0.25,94.24
ITEM-00010520,ORD-0022394,PROD-00256,3,0.2,19.13
ITEM-00010521,ORD-0019133,PROD-00169,5,0.3,52.88
ITEM-00010522,ORD-0006353,PROD-00068,1,0.0,27.75
ITEM-00010523,ORD-0020532,PROD-00118,1,0.15,220.9
ITEM-00010524,ORD-0014458,PROD-00059,4,0.3,192.77
ITEM-00010525,ORD-0016233,PROD-00213,1,0.15,175.58
ITEM-00010526,ORD-0016846,PROD-00043,3,0.1,81.34
ITEM-00010527,ORD-0014987,PROD-00059,4,0.15,149.16
ITEM-00010528,ORD-0023134,PROD-00052,1,0.0,108.22
ITEM-00010529,ORD-0022595,PROD-00271,3,0.1,65.77
ITEM-00010530,ORD-0016293,PROD-00222,2,0.3,26.89
ITEM-00010531,ORD-0007780,PROD-00245,1,0.05,161.37
ITEM-00010532,ORD-0013822,PROD-00274,4,0.0,72.32
ITEM-00010533,ORD-0013647,PROD-00215,4,0.1,141.47
ITEM-00010534,ORD-0022463,PROD-00215,4,0.0,117.68
ITEM-00010535,ORD-0012313,PROD-00219,2,0.05,165.8
ITEM-00010536,ORD-0013451,PROD-00169,1,0.05,51.32
ITEM-00010537,ORD-0002425,PROD-00278,3,0.0,54.89
ITEM-00010538,ORD-0024524,PROD-00098,2,0.3,6.26
ITEM-00010539,ORD-0008534,PROD-00276,4,0.2,137.25
ITEM-00010540,ORD-0022376,PROD-00105,4,0.05,93.88
ITEM-00010541,ORD-0000402,PROD-00102,4,0.3,38.61
ITEM-00010542,ORD-0020247,PROD-00089,3,0.1,120.03
ITEM-00010543,ORD-0021123,PROD-00055,1,0.25,17.79
ITEM-00010544,ORD-0008040,PROD-00181,1,0.1,192.59
ITEM-00010545,ORD-0022712,PROD-00029,1,0.15,213.14
ITEM-00010546,ORD-0008439,PROD-00061,4,0.1,247.98
ITEM-00010547,ORD-0007720,PROD-00157,4,0.0,87.83
ITEM-00010548,ORD-0001091,PROD-00125,5,0.1,247.7
ITEM-00010549,ORD-0022730,PROD-00117,4,0.1,247.74
ITEM-00010550,ORD-0012862,PROD-00294,4,0.3,244.06
ITEM-00010551,ORD-0003103,PROD-00235,4,0.15,173.41
ITEM-00010552,ORD-0002460,PROD-00022,4,0.0,152.42
ITEM-00010553,ORD-0005992,PROD-00130,4,0.25,167.31
ITEM-00010554,ORD-0021546,PROD-00290,5,0.0,120.58
ITEM-00010555,ORD-0020411,PROD-00254,1,0.25,98.86
ITEM-00010556,ORD-0014768,PROD-00048,4,0.15,13.58
ITEM-00010557,ORD-0023569,PROD-00032,3,0.0,85.52
ITEM-00010558,ORD-0020344,PROD-00069,2,0.25,14.01
ITEM-00010559,ORD-0007655,PROD-00225,5,0.05,82.61
ITEM-00010560,ORD-0023063,PROD-00180,2,0.1,57.39
ITEM-00010561,ORD-0005676,PROD-00300,3,0.0,12.02
ITEM-00010562,ORD-0019718,PROD-00242,1,0.15,93.76
ITEM-00010563,ORD-0012438,PROD-00073,2,0.25,186.66
ITEM-00010564,ORD-0011575,PROD-00027,3,0.15,102.03
ITEM-00010565,ORD-0003339,PROD-00176,4,0.0,218.5
ITEM-00010566,ORD-0023510,PROD-00072,3,0.15,133.32
ITEM-00010567,ORD-0015232,PROD-00290,3,0.05,6.33
ITEM-00010568,ORD-0007866,PROD-00287,4,0.1,124.97
ITEM-00010569,ORD-0007208,PROD-00079,3,0.2,193.28
ITEM-00010570,ORD-0011060,PROD-00071,1,0.25,50.83
ITEM-00010571,ORD-0008455,PROD-00215,3,0.25,83.39
ITEM-00010572,ORD-0022217,PROD-00123,3,0.1,147.22
ITEM-00010573,ORD-0020484,PROD-00281,5,0.05,162.63
ITEM-00010574,ORD-0003099,PROD-00058,5,0.0,6.07
ITEM-00010575,ORD-0001348,PROD-00047,4,0.2,86.49
ITEM-00010576,ORD-0010416,PROD-00088,5,0.3,15.09
ITEM-00010577,ORD-0023906,PROD-00055,5,0.0,220.23
ITEM-00010578,ORD-0020462,PROD-00177,2,0.15,171.85
ITEM-00010579,ORD-0005913,PROD-00256,2,0.25,38.38
ITEM-00010580,ORD-0022900,PROD-00239,4,0.15,233.58
ITEM-00010581,ORD-0014866,PROD-00039,2,0.0,240.59
ITEM-00010582,ORD-0020343,PROD-00004,4,0.0,16.28
ITEM-00010583,ORD-0004502,PROD-00012,1,0.3,165.2
ITEM-00010584,ORD-0009731,PROD-00272,4,0.15,23.09
ITEM-00010585,ORD-0010100,PROD-00289,5,0.1,49.78
ITEM-00010586,ORD-0000160,PROD-00163,4,0.2,54.9
ITEM-00010587,ORD-0020515,PROD-00187,3,0.1,40.82
ITEM-00010588,ORD-0014412,PROD-00023,2,0.2,136.93
ITEM-00010589,ORD-0013234,PROD-00181,1,0.1,184.31
ITEM-00010590,ORD-0008157,PROD-00108,2,0.15,30.2
ITEM-00010591,ORD-0008801,PROD-00298,5,0.1,165.09
ITEM-00010592,ORD-0023369,PROD-00014,3,0.0,10.25
ITEM-00010593,ORD-0004278,PROD-00080,5,0.1,122.35
ITEM-00010594,ORD-0019970,PROD-00022,5,0.15,197.42
ITEM-00010595,ORD-0023367,PROD-00178,5,0.0,122.12
ITEM-00010596,ORD-0007274,PROD-00219,3,0.2,56.44
ITEM-00010597,ORD-0011633,PROD-00260,4,0.0,132.11
ITEM-00010598,ORD-0010075,PROD-00060,5,0.1,85.59
ITEM-00010599,ORD-0012624,PROD-00065,5,0.05,87.37
ITEM-00010600,ORD-0002861,PROD-00215,5,0.2,29.48
ITEM-00010601,ORD-0005602,PROD-00077,4,0.3,13.59
ITEM-00010602,ORD-0015102,PROD-00072,5,0.1,82.45
ITEM-00010603,ORD-0011171,PROD-00246,5,0.1,231.0
ITEM-00010604,ORD-0019004,PROD-00224,1,0.05,181.11
ITEM-00010605,ORD-0010658,PROD-00252,2,0.2,54.44
ITEM-00010606,ORD-0001146,PROD-00117,2,0.15,146.05
ITEM-00010607,ORD-0004134,PROD-00007,4,0.3,47.06
ITEM-00010608,ORD-0021171,PROD-00289,2,0.1,139.17
ITEM-00010609,ORD-0009613,PROD-00219,5,0.25,93.48
ITEM-00010610,ORD-0014695,PROD-00157,5,0.05,79.76
ITEM-00010611,ORD-0022660,PROD-00214,5,0.25,231.59
ITEM-00010612,ORD-0018449,PROD-00046,5,0.0,122.01
ITEM-00010613,ORD-0023841,PROD-00269,1,0.3,92.58
ITEM-00010614,ORD-0022960,PROD-00145,2,0.0,136.13
ITEM-00010615,ORD-0004812,PROD-00225,5,0.15,184.86
ITEM-00010616,ORD-0014151,PROD-00061,4,0.2,220.66
ITEM-00010617,ORD-0018815,PROD-00094,2,0.05,51.58
ITEM-00010618,ORD-0009276,PROD-00290,1,0.15,43.49
ITEM-00010619,ORD-0016793,PROD-00128,4,0.25,201.77
ITEM-00010620,ORD-0016755,PROD-00098,4,0.25,243.68
ITEM-00010621,ORD-0010941,PROD-00129,3,0.0,129.43
ITEM-00010622,ORD-0022078,PROD-00300,1,0.15,224.33
ITEM-00010623,ORD-0018704,PROD-00296,2,0.05,71.25
ITEM-00010624,ORD-0021187,PROD-00194,5,0.05,226.71
ITEM-00010625,ORD-0017305,PROD-00076,4,0.05,58.74
ITEM-00010626,ORD-0008231,PROD-00055,4,0.2,222.2
ITEM-00010627,ORD-0000588,PROD-00171,4,0.15,169.35
ITEM-00010628,ORD-0012018,PROD-00153,3,0.1,156.01
ITEM-00010629,ORD-0010351,PROD-00116,3,0.15,84.89
ITEM-00010630,ORD-0017550,PROD-00082,5,0.0,59.52
ITEM-00010631,ORD-0003671,PROD-00174,3,0.05,174.1
ITEM-00010632,ORD-0006380,PROD-00298,2,0.1,199.9
ITEM-00010633,ORD-0023569,PROD-00061,5,0.15,52.8
ITEM-00010634,ORD-0009025,PROD-00252,4,0.25,107.38
ITEM-00010635,ORD-0024119,PROD-00216,1,0.05,232.2
ITEM-00010636,ORD-0022505,PROD-00239,3,0.15,161.37
ITEM-00010637,ORD-0012185,PROD-00144,2,0.25,226.63
ITEM-00010638,ORD-0009200,PROD-00295,4,0.1,151.42
ITEM-00010639,ORD-0001238,PROD-00300,1,0.05,214.03
ITEM-00010640,ORD-0007380,PROD-00022,2,0.3,22.7
ITEM-00010641,ORD-0022820,PROD-00054,1,0.05,172.17
ITEM-00010642,ORD-0019211,PROD-00026,1,0.2,226.01
ITEM-00010643,ORD-0018825,PROD-00184,2,0.25,227.7
ITEM-00010644,ORD-0006234,PROD-00274,1,0.0,28.83
ITEM-00010645,ORD-0013602,PROD-00300,2,0.2,199.23
ITEM-00010646,ORD-0012538,PROD-00023,1,0.3,45.24
ITEM-00010647,ORD-0010669,PROD-00047,4,0.25,129.61
ITEM-00010648,ORD-0003879,PROD-00261,4,0.15,96.25
ITEM-00010649,ORD-0024828,PROD-00217,1,0.05,47.3
ITEM-00010650,ORD-0024546,PROD-00154,3,0.2,195.8
ITEM-00010651,ORD-0007648,PROD-00142,2,0.2,197.34
ITEM-00010652,ORD-0015028,PROD-00111,3,0.25,9.36
ITEM-00010653,ORD-0016761,PROD-00286,3,0.3,128.02
ITEM-00010654,ORD-0022582,PROD-00155,5,0.15,76.01
ITEM-00010655,ORD-0022433,PROD-00247,2,0.05,169.69
ITEM-00010656,ORD-0013471,PROD-00013,2,0.0,61.53
ITEM-00010657,ORD-0012563,PROD-00296,4,0.05,140.83
ITEM-00010658,ORD-0010745,PROD-00202,5,0.05,173.19
ITEM-00010659,ORD-0012225,PROD-00060,1,0.1,20.27
ITEM-00010660,ORD-0005189,PROD-00214,3,0.05,118.77
ITEM-00010661,ORD-0013783,PROD-00202,5,0.3,115.43
ITEM-00010662,ORD-0005245,PROD-00031,5,0.2,43.23
ITEM-00010663,ORD-0013868,PROD-00138,3,0.3,200.31
ITEM-00010664,ORD-0004297,PROD-00096,5,0.3,193.18
ITEM-00010665,ORD-0005547,PROD-00065,3,0.05,83.2
ITEM-00010666,ORD-0004531,PROD-00029,1,0.25,118.38
ITEM-00010667,ORD-0011631,PROD-00037,4,0.05,100.65
ITEM-00010668,ORD-0016596,PROD-00300,5,0.1,186.97
ITEM-00010669,ORD-0014741,PROD-00149,5,0.0,118.11
ITEM-00010670,ORD-0016581,PROD-00028,1,0.2,222.02
ITEM-00010671,ORD-0008270,PROD-00042,2,0.0,175.81
ITEM-00010672,ORD-0017744,PROD-00072,5,0.2,138.71
ITEM-00010673,ORD-0006075,PROD-00054,2,0.25,192.1
ITEM-00010674,ORD-0002080,PROD-00226,3,0.2,109.02
ITEM-00010675,ORD-0003038,PROD-00200,4,0.1,85.6
ITEM-00010676,ORD-0014970,PROD-00140,4,0.15,149.84
ITEM-00010677,ORD-0018750,PROD-00167,5,0.3,15.86
ITEM-00010678,ORD-0010519,PROD-00295,1,0.1,214.91
ITEM-00010679,ORD-0023659,PROD-00212,2,0.25,193.43
ITEM-00010680,ORD-0010827,PROD-00024,5,0.15,142.1
ITEM-00010681,ORD-0019407,PROD-00033,3,0.3,143.77
ITEM-00010682,ORD-0018602,PROD-00024,2,0.3,17.63
ITEM-00010683,ORD-0004212,PROD-00069,5,0.1,116.86
ITEM-00010684,ORD-0004219,PROD-00270,1,0.05,165.46
ITEM-00010685,ORD-0015967,PROD-00192,2,0.1,110.78
ITEM-00010686,ORD-0013755,PROD-00093,3,0.3,129.42
ITEM-00010687,ORD-0002765,PROD-00238,5,0.2,170.55
ITEM-00010688,ORD-0010676,PROD-00150,5,0.0,47.24
ITEM-00010689,ORD-0013782,PROD-00204,4,0.3,243.41
ITEM-00010690,ORD-0015860,PROD-00211,1,0.0,139.24
ITEM-00010691,ORD-0004260,,4,0.25,26.81
ITEM-00010692,ORD-0001720,PROD-00060,1,0.0,134.4
ITEM-00010693,ORD-0016853,PROD-00298,5,0.25,28.63
ITEM-00010694,ORD-0004454,PROD-00028,4,0.05,175.22
ITEM-00010695,ORD-0018963,PROD-00193,4,0.25,147.8
ITEM-00010696,ORD-0021778,PROD-00128,3,0.25,56.95
ITEM-00010697,ORD-0007924,PROD-00235,1,0.05,98.78
ITEM-00010698,ORD-0018992,PROD-00073,3,0.1,224.88
ITEM-00010699,ORD-0023358,PROD-00049,1,0.25,104.95
ITEM-00010700,ORD-0000305,PROD-00188,2,0.2,129.87
ITEM-00010701,ORD-0023727,PROD-00173,4,0.25,32.01
ITEM-00010702,ORD-0022513,PROD-00039,3,0.15,209.28
ITEM-00010703,ORD-0000959,PROD-00013,1,0.2,9.04
ITEM-00010704,ORD-0007304,PROD-00262,2,0.25,79.34
ITEM-00010705,ORD-0022692,PROD-00184,5,0.2,70.26
ITEM-00010706,ORD-0017281,PROD-00058,1,0.3,189.65
ITEM-00010707,ORD-0021362,PROD-00061,3,0.3,194.64
ITEM-00010708,ORD-0001942,PROD-00159,5,0.0,176.2
ITEM-00010709,ORD-0013732,PROD-00271,1,0.0,60.53
ITEM-00010710,ORD-0023030,PROD-00054,5,0.1,96.2
ITEM-00010711,ORD-0007015,PROD-00288,3,0.05,187.41
ITEM-00010712,ORD-0023675,PROD-00258,4,0.2,160.83
ITEM-00010713,ORD-0008063,PROD-00005,5,0.25,113.02
ITEM-00010714,ORD-0017587,PROD-00045,1,0.0,114.44
ITEM-00010715,ORD-0011314,PROD-00113,3,0.05,24.38
ITEM-00010716,ORD-0013841,PROD-00250,1,0.05,200.86
ITEM-00010717,ORD-0024889,PROD-00197,4,0.1,177.14
ITEM-00010718,ORD-0018805,PROD-00275,4,0.2,160.09
ITEM-00010719,ORD-0012462,PROD-00043,4,0.1,201.17
ITEM-00010720,ORD-0012633,PROD-00024,1,0.1,107.52
ITEM-00010721,ORD-0002701,PROD-00101,5,0.0,6.0
ITEM-00010722,ORD-0011196,PROD-00034,4,0.1,123.93
ITEM-00010723,ORD-0017936,PROD-00252,3,0.1,82.79
ITEM-00010724,ORD-0021014,PROD-00065,1,0.1,186.42
ITEM-00010725,ORD-0005304,PROD-00241,3,0.2,124.39
ITEM-00010726,ORD-0004625,PROD-00293,5,0.1,212.85
ITEM-00010727,ORD-0007876,PROD-00210,2,0.0,240.39
ITEM-00010728,ORD-0007138,PROD-00213,2,0.25,117.67
ITEM-00010729,ORD-0016013,PROD-00063,3,0.1,227.71
ITEM-00010730,ORD-0002206,PROD-00081,4,0.05,6.95
ITEM-00010731,ORD-0003603,PROD-00244,5,0.2,97.12
ITEM-00010732,ORD-0022047,PROD-00221,2,0.0,131.72
ITEM-00010733,ORD-0015249,PROD-00202,4,0.0,200.96
ITEM-00010734,ORD-0013747,PROD-00160,1,0.1,74.86
ITEM-00010735,ORD-0013109,PROD-00042,3,0.25,7.68
ITEM-00010736,ORD-0018044,PROD-00172,2,0.05,27.45
ITEM-00010737,ORD-0021853,PROD-00042,4,0.15,156.06
ITEM-00010738,ORD-0013869,PROD-00250,4,0.2,117.23
ITEM-00010739,ORD-0003259,PROD-00261,3,0.1,209.34
ITEM-00010740,ORD-0008681,PROD-00204,5,0.15,202.73
ITEM-00010741,ORD-0017102,PROD-00298,3,0.2,48.66
ITEM-00010742,ORD-0022639,PROD-00152,5,0.0,181.54
ITEM-00010743,ORD-0007407,PROD-00211,2,0.3,207.98
ITEM-00010744,ORD-0011628,PROD-00251,5,0.05,189.98
ITEM-00010745,ORD-0007882,PROD-00217,5,0.3,17.31
ITEM-00010746,ORD-0019335,PROD-00091,3,0.2,237.91
ITEM-00010747,ORD-0003719,PROD-00274,2,0.25,170.4
ITEM-00010748,ORD-0024562,PROD-00217,5,0.05,146.26
ITEM-00010749,ORD-0008925,PROD-00299,1,0.15,239.32
ITEM-00010750,ORD-0016521,PROD-00090,3,0.15,204.82
ITEM-00010751,ORD-0011936,PROD-00282,1,0.0,230.82
ITEM-00010752,ORD-0023445,PROD-00271,2,0.3,26.85
ITEM-00010753,ORD-0001266,PROD-00222,1,0.0,177.51
ITEM-00010754,ORD-0006016,PROD-00278,5,0.15,13.2
ITEM-00010755,ORD-0005518,PROD-00239,4,0.3,58.25
ITEM-00010756,ORD-0011868,PROD-00232,5,0.05,218.03
ITEM-00010757,ORD-0010496,PROD-00010,1,0.25,84.76
ITEM-00010758,ORD-0021433,PROD-00101,3,0.1,74.66
ITEM-00010759,ORD-0007336,PROD-00267,4,0.2,22.44
ITEM-00010760,ORD-0015757,PROD-00209,2,0.05,193.36
ITEM-00010761,ORD-0006736,PROD-00088,4,0.0,178.61
ITEM-00010762,ORD-0019572,PROD-00034,2,0.0,211.52
ITEM-00010763,ORD-0021479,PROD-00195,2,0.0,126.22
ITEM-00010764,ORD-0000274,PROD-00285,5,0.1,156.65
ITEM-00010765,ORD-0008691,PROD-00102,3,0.05,237.94
ITEM-00010766,ORD-0021537,PROD-00216,5,0.3,122.44
ITEM-00010767,ORD-0006315,PROD-00292,4,0.25,124.66
ITEM-00010768,ORD-0010010,PROD-00281,1,0.1,184.39
ITEM-00010769,ORD-0019437,PROD-00064,2,0.0,128.73
ITEM-00010770,ORD-0021401,PROD-00065,1,0.15,246.9
ITEM-00010771,ORD-0013832,PROD-00183,4,0.2,103.52
ITEM-00010772,ORD-0008193,PROD-00007,4,0.0,82.8
ITEM-00010773,ORD-0017061,PROD-00075,5,0.1,220.51
ITEM-00010774,ORD-0011139,PROD-00248,5,0.3,189.29
ITEM-00010775,ORD-0014057,PROD-00083,1,0.0,158.92
ITEM-00010776,ORD-0009782,PROD-00252,4,0.0,249.31
ITEM-00010777,ORD-0009536,PROD-00198,4,0.25,244.58
ITEM-00010778,ORD-0015480,PROD-00107,5,0.2,156.74
ITEM-00010779,ORD-0011176,PROD-00052,4,0.15,51.16
ITEM-00010780,ORD-0004410,PROD-00163,5,0.0,36.71
ITEM-00010781,ORD-0010375,PROD-00121,2,0.1,189.55
ITEM-00010782,ORD-0008958,PROD-00028,1,0.3,136.24
ITEM-00010783,ORD-0002076,PROD-00062,1,0.05,26.36
ITEM-00010784,ORD-0021840,PROD-00123,1,0.15,180.94
ITEM-00010785,ORD-0005596,PROD-00261,5,0.15,17.21
ITEM-00010786,ORD-0007182,PROD-00110,4,0.1,95.28
ITEM-00010787,ORD-0018766,PROD-00030,1,0.05,183.3
ITEM-00010788,ORD-0005525,PROD-00185,2,0.0,205.38
ITEM-00010789,ORD-0000470,PROD-00229,2,0.1,8.24
ITEM-00010790,ORD-0020330,PROD-00165,3,0.0,18.16
ITEM-00010791,ORD-0004478,PROD-00210,1,0.25,72.61
ITEM-00010792,ORD-0019111,PROD-00210,2,0.05,169.67
ITEM-00010793,ORD-0001444,PROD-00006,4,0.05,83.44
ITEM-00010794,ORD-0016777,PROD-00281,5,0.05,55.19
ITEM-00010795,ORD-0022134,PROD-00079,2,0.05,45.41
ITEM-00010796,ORD-0020428,PROD-00100,3,0.3,236.96
ITEM-00010797,ORD-0002176,PROD-00190,2,0.3,64.64
ITEM-00010798,ORD-0019179,PROD-00050,2,0.05,65.1
ITEM-00010799,ORD-0002527,PROD-00205,2,0.1,212.74
ITEM-00010800,ORD-0001286,PROD-00107,2,0.15,238.44
ITEM-00010801,ORD-0024520,PROD-00165,3,0.1,177.48
ITEM-00010802,ORD-0017819,PROD-00126,2,0.3,224.13
ITEM-00010803,ORD-0013003,PROD-00051,5,0.0,211.91
ITEM-00010804,ORD-0008097,PROD-00139,3,0.2,77.73
ITEM-00010805,ORD-0023556,PROD-00196,2,0.25,151.93
ITEM-00010806,ORD-0017865,PROD-00112,1,0.3,50.32
ITEM-00010807,ORD-0021047,PROD-00105,5,0.0,32.25
ITEM-00010808,ORD-0016777,PROD-00223,3,0.2,16.9
ITEM-00010809,ORD-0018664,PROD-00136,2,0.25,151.46
ITEM-00010810,ORD-0016312,PROD-00047,3,0.1,201.73
ITEM-00010811,ORD-0011971,PROD-00283,1,0.2,51.63
ITEM-00010812,ORD-0023075,PROD-00242,1,0.0,71.29
ITEM-00010813,ORD-0006118,PROD-00179,4,0.3,34.62
ITEM-00010814,ORD-0007605,PROD-00022,2,0.3,162.9
ITEM-00010815,ORD-0020248,PROD-00007,1,0.1,145.91
ITEM-00010816,ORD-0009886,PROD-00147,1,0.15,193.72
ITEM-00010817,ORD-0008297,PROD-00071,5,0.1,106.68
ITEM-00010818,ORD-0009203,PROD-00141,3,0.0,95.36
ITEM-00010819,ORD-0009036,PROD-00113,2,0.2,22.28
ITEM-00010820,ORD-0022578,PROD-00114,2,0.25,209.75
ITEM-00010821,ORD-0012775,PROD-00247,2,0.0,11.19
ITEM-00010822,ORD-0000918,PROD-00108,4,0.15,57.26
ITEM-00010823,ORD-0010656,PROD-00249,4,0.25,100.63
ITEM-00010824,ORD-0003016,PROD-00182,1,0.15,60.97
ITEM-00010825,ORD-0007356,PROD-00245,2,0.3,82.04
ITEM-00010826,ORD-0008001,PROD-00085,5,0.3,125.53
ITEM-00010827,ORD-0001450,PROD-00258,4,0.0,38.43
ITEM-00010828,ORD-0016141,PROD-00202,4,0.25,170.77
ITEM-00010829,ORD-0017643,PROD-00071,3,0.05,16.78
ITEM-00010830,ORD-0013610,PROD-00194,1,0.15,248.63
ITEM-00010831,ORD-0018726,PROD-00038,5,0.1,118.82
ITEM-00010832,ORD-0015349,PROD-00078,1,0.2,12.82
ITEM-00010833,ORD-0015731,PROD-00177,1,0.25,146.74
ITEM-00010834,ORD-0012144,PROD-00211,2,0.15,221.95
ITEM-00010835,ORD-0017456,PROD-00228,4,0.0,71.99
ITEM-00010836,ORD-0013455,PROD-00224,5,0.15,98.22
ITEM-00010837,ORD-0008308,PROD-00286,3,0.2,142.63
ITEM-00010838,ORD-0003668,PROD-00087,1,0.1,149.05
ITEM-00010839,ORD-0022597,PROD-00106,5,0.1,243.6
ITEM-00010840,ORD-0022726,PROD-00081,1,0.0,160.86
ITEM-00010841,ORD-0023247,PROD-00300,2,0.2,133.51
ITEM-00010842,ORD-0002845,PROD-00113,2,0.05,190.35
ITEM-00010843,ORD-0000569,PROD-00026,4,0.15,74.79
ITEM-00010844,ORD-0008425,PROD-00050,2,0.0,143.53
ITEM-00010845,ORD-0014880,PROD-00193,5,0.15,240.75
ITEM-00010846,ORD-0006005,PROD-00101,1,0.2,176.45
ITEM-00010847,ORD-0019914,PROD-00029,4,0.3,93.47
ITEM-00010848,ORD-0017338,PROD-00098,1,0.25,81.69
ITEM-00010849,ORD-0016405,PROD-00198,1,0.25,127.67
ITEM-00010850,ORD-0023426,PROD-00289,5,0.1,214.43
ITEM-00010851,ORD-0012594,PROD-00128,4,0.2,64.67
ITEM-00010852,ORD-0002786,PROD-00283,5,0.3,169.62
ITEM-00010853,ORD-0005169,PROD-00119,3,0.2,64.85
ITEM-00010854,ORD-0013256,PROD-00249,5,0.05,176.38
ITEM-00010855,ORD-0019699,PROD-00193,3,0.0,249.07
ITEM-00010856,ORD-0008014,PROD-00228,1,0.15,77.46
ITEM-00010857,ORD-0007446,PROD-00034,5,0.0,246.19
ITEM-00010858,ORD-0011201,PROD-00197,2,0.0,8.31
ITEM-00010859,ORD-0000238,PROD-00139,4,0.2,237.63
ITEM-00010860,ORD-0010378,PROD-00013,2,0.3,137.85
ITEM-00010861,,PROD-00214,4,0.2,247.64
ITEM-00010862,ORD-0001293,PROD-00062,3,0.15,193.44
ITEM-00010863,ORD-0002846,PROD-00028,5,0.2,20.28
ITEM-00010864,ORD-0013976,PROD-00121,5,0.05,148.35
ITEM-00010865,ORD-0002038,PROD-00166,5,0.15,137.6
ITEM-00010866,ORD-0008081,PROD-00240,2,0.0,99.53
ITEM-00010867,ORD-0004129,PROD-00256,4,0.05,5.01
ITEM-00010868,ORD-0000741,PROD-00185,1,0.0,24.82
ITEM-00010869,ORD-0024918,PROD-00033,5,0.3,180.89
ITEM-00010870,ORD-0017600,PROD-00213,2,0.25,48.02
ITEM-00010871,ORD-0006969,PROD-00260,5,0.05,96.45
ITEM-00010872,ORD-0006679,PROD-00294,1,0.25,33.68
ITEM-00010873,ORD-0021510,PROD-00027,5,0.3,82.99
ITEM-00010874,ORD-0021611,PROD-00289,2,0.05,229.2
ITEM-00010875,ORD-0002748,PROD-00227,1,0.1,28.19
ITEM-00010876,ORD-0019389,PROD-00066,3,0.1,37.35
ITEM-00010877,ORD-0015219,PROD-00278,2,0.15,43.51
ITEM-00010878,ORD-0010641,PROD-00249,5,0.05,28.47
ITEM-00010879,ORD-0004551,PROD-00001,1,0.2,127.9
ITEM-00010880,ORD-0009311,PROD-00242,3,0.3,189.97
ITEM-00010881,ORD-0006527,PROD-00092,5,0.1,13.21
ITEM-00010882,ORD-0013146,PROD-00270,2,0.0,193.72
ITEM-00010883,ORD-0013900,PROD-00164,4,0.1,171.63
ITEM-00010884,ORD-0012444,PROD-00226,2,0.0,206.18
ITEM-00010885,ORD-0008294,PROD-00255,5,0.0,221.62
ITEM-00010886,ORD-0014480,PROD-00188,1,0.15,235.07
ITEM-00010887,ORD-0018307,PROD-00254,3,0.15,235.2
ITEM-00010888,ORD-0017279,PROD-00283,4,0.0,57.27
ITEM-00010889,ORD-0015721,PROD-00033,1,0.2,237.72
ITEM-00010890,ORD-0011613,PROD-00096,5,0.05,197.29
ITEM-00010891,ORD-0007791,PROD-00043,4,0.1,9.52
ITEM-00010892,ORD-0001651,PROD-00083,5,0.1,51.09
ITEM-00010893,ORD-0002480,PROD-00115,3,0.1,179.21
ITEM-00010894,ORD-0014948,PROD-00021,1,0.05,119.08
ITEM-00010895,ORD-0015911,PROD-00213,4,0.2,167.58
ITEM-00010896,ORD-0021958,PROD-00251,4,0.15,57.35
ITEM-00010897,ORD-0024056,PROD-00248,2,0.3,62.92
ITEM-00010898,ORD-0021106,PROD-00255,3,0.15,118.21
ITEM-00010899,ORD-0014941,PROD-00082,1,0.0,61.31
ITEM-00010900,ORD-0009302,PROD-00211,1,0.1,168.12
ITEM-00010901,ORD-0022832,PROD-00221,1,0.15,141.74
ITEM-00010902,ORD-0023616,PROD-00142,4,0.3,215.8
ITEM-00010903,ORD-0006609,PROD-00233,2,0.1,170.77
ITEM-00010904,ORD-0020946,PROD-00204,2,0.1,41.77
ITEM-00010905,ORD-0000386,PROD-00215,3,0.15,36.47
ITEM-00010906,ORD-0004750,PROD-00286,5,0.1,201.91
ITEM-00010907,ORD-0014906,PROD-00288,3,0.25,221.67
ITEM-00010908,ORD-0008303,PROD-00225,1,0.2,133.96
ITEM-00010909,ORD-0018957,PROD-00236,1,0.05,83.35
ITEM-00010910,ORD-0016655,PROD-00241,2,0.0,172.02
ITEM-00010911,ORD-0009460,PROD-00271,1,0.3,48.57
ITEM-00010912,ORD-0018018,PROD-00282,1,0.25,83.19
ITEM-00010913,ORD-0011231,PROD-00193,1,0.2,69.87
ITEM-00010914,ORD-0011144,PROD-00120,5,0.05,38.25
ITEM-00010915,ORD-0007489,PROD-00177,3,0.15,204.16
ITEM-00010916,ORD-0008872,PROD-00152,4,0.05,23.34
ITEM-00010917,ORD-0010745,PROD-00176,1,0.25,201.04
ITEM-00010918,ORD-0009032,PROD-00082,1,0.25,238.54
ITEM-00010919,ORD-0004656,PROD-00278,2,0.25,21.77
ITEM-00010920,ORD-0010327,PROD-00255,2,0.0,21.44
ITEM-00010921,ORD-0002924,PROD-00075,4,0.2,81.38
ITEM-00010922,ORD-0006186,PROD-00298,4,0.15,144.75
ITEM-00010923,ORD-0018496,PROD-00083,1,0.05,46.21
