return_id,item_id,order_id,return_date,reason,refund_amount
RET-001839,ITEM-00025955,ORD-0009033,2024-12-14,Late Delivery,419.6
RET-001840,ITEM-00035189,ORD-0002460,2022-10-17,WrongItem,421.58
RET-001841,ITEM-00031512,ORD-0006073,2022-10-14,Damaged,180.22
RET-001842,ITEM-00024689,ORD-0003055,2024-09-14,Damaged,962.8
RET-001843,ITEM-00057461,ORD-0006285,2023-05-23,Changed Mind,285.68
RET-001844,ITEM-00024896,ORD-0004498,2024-05-24,WrongItem,368.44
RET-001845,ITEM-00007812,ORD-0018056,2023-03-16,Not as Described,1233.9
RET-001846,ITEM-00060416,ORD-0003641,2024-02-26,Late Delivery,509.31
RET-001847,ITEM-00057011,ORD-0010701,2022-09-22,WrongItem,741.92
RET-001848,ITEM-00069876,ORD-0012502,2024-03-25,Changed Mind,587.85
RET-001849,ITEM-00004518,ORD-0012390,2024-01-08,Not as Described,487.98
RET-001850,ITEM-00053305,ORD-0018334,2024-07-21,WrongItem,120.24
RET-001851,ITEM-00044989,ORD-0001557,2023-08-29,Not as Described,647.22
RET-001852,ITEM-00002021,ORD-0011194,2022-06-07,Changed Mind,746.9
RET-001853,ITEM-00008877,ORD-0018896,2024-05-01,Not as Described,413.4
RET-001854,ITEM-00020747,ORD-0011770,2023-03-06,Not as Described,489.18
RET-001855,ITEM-00046291,ORD-0004775,2025-01-02,Changed Mind,140.19
RET-001856,ITEM-00041919,ORD-0003809,2024-12-20,Late Delivery,89.47
RET-001857,ITEM-00023975,ORD-0008664,2023-12-11,Damaged,203.11
RET-001858,ITEM-00004060,ORD-0004728,2022-08-28,WrongItem,228.29
RET-001859,ITEM-00028603,ORD-0008038,2024-03-13,WrongItem,900.3
RET-001860,ITEM-00034073,ORD-0007696,2024-02-09,Damaged,251.68
RET-001861,ITEM-00005090,ORD-0008021,2022-08-20,Not as Described,129.79
RET-001862,ITEM-00038178,ORD-0022488,2023-05-26,Damaged,64.5
RET-001863,ITEM-00005285,ORD-0022160,2023-11-30,WrongItem,435.72
RET-001864,ITEM-00012991,ORD-0019474,2022-08-23,Not as Described,238.24
RET-001865,ITEM-00063664,ORD-0009895,2024-04-12,Not as Described,971.3
RET-001866,ITEM-00056900,ORD-0017737,2023-07-26,Not as Described,173.28
RET-001867,ITEM-00062256,ORD-0007322,2022-09-08,Damaged,7.98
RET-001868,ITEM-00030687,ORD-0021923,2023-07-27,Damaged,813.75
RET-001869,ITEM-00038946,ORD-0013562,2023-05-31,Not as Described,454.26
RET-001870,ITEM-00009666,ORD-0008496,2023-01-16,Late Delivery,575.96
RET-001871,ITEM-00018286,ORD-0011633,2024-06-09,Changed Mind,280.53
RET-001872,ITEM-00057940,ORD-0014020,2022-06-01,WrongItem,144.47
RET-001873,ITEM-00045931,ORD-0014898,2022-08-28,Late Delivery,203.1
RET-001874,ITEM-00047989,ORD-0023202,2022-07-28,Changed Mind,167.8
RET-001875,ITEM-00040844,ORD-0007275,2023-08-14,Damaged,462.52
RET-001876,ITEM-00019456,ORD-0007463,2023-10-13,Not as Described,945.2
RET-001877,ITEM-00051956,ORD-0008596,2023-11-17,WrongItem,140.46
RET-001878,ITEM-00006124,ORD-0023189,2023-05-31,Not as Described,26.46
RET-001879,ITEM-00000050,ORD-0013425,2024-11-10,Not as Described,485.22
RET-001880,ITEM-00009610,ORD-0016471,2022-12-12,Changed Mind,289.76
RET-001881,ITEM-00052537,ORD-0001629,2022-07-16,Changed Mind,135.77
RET-001882,ITEM-00066367,ORD-0014829,2022-07-04,WrongItem,340.28
RET-001883,ITEM-00016956,ORD-0020908,2022-04-03,Damaged,48.57
RET-001884,ITEM-00039356,ORD-0023305,2023-05-12,Damaged,65.96
RET-001885,ITEM-00044723,ORD-0011924,2022-11-06,WrongItem,345.15
RET-001886,ITEM-00040813,ORD-0019792,2024-11-10,Late Delivery,66.56
RET-001887,ITEM-00028042,ORD-0008196,2024-12-07,Damaged,775.08
RET-001888,ITEM-00055965,ORD-0017140,2022-08-28,Not as Described,122.05
RET-001889,ITEM-00061899,ORD-0014864,2024-09-30,Damaged,1106.9
RET-001890,ITEM-00055328,ORD-0021236,2022-05-13,Changed Mind,38.59
RET-001891,ITEM-00046230,ORD-0001800,2024-06-13,WrongItem,364.84
RET-001892,ITEM-00066062,ORD-0006591,2023-12-08,Damaged,353.88
RET-001893,ITEM-00008339,ORD-0002184,2023-01-10,Late Delivery,67.56
RET-001894,ITEM-00062415,ORD-0003619,2022-11-19,WrongItem,136.16
RET-001895,ITEM-00054178,ORD-0018824,2024-05-09,Late Delivery,125.07
RET-001896,ITEM-00023722,ORD-0015189,2023-01-15,Damaged,1022.05
RET-001897,ITEM-00014070,ORD-0016431,2024-07-18,WrongItem,345.99
RET-001898,ITEM-00029957,ORD-0000564,2023-03-04,Late Delivery,26.28
RET-001899,ITEM-00006261,ORD-0008978,2024-07-09,Damaged,341.32
RET-001900,ITEM-00050716,ORD-0009723,2023-10-13,WrongItem,251.16
RET-001901,ITEM-00019221,ORD-0014923,2022-01-26,Not as Described,341.64
RET-001902,ITEM-00005048,ORD-0015213,2024-02-05,WrongItem,336.84
RET-001903,ITEM-00011045,ORD-0009234,2022-05-16,Changed Mind,299.52
RET-001904,ITEM-00029629,ORD-0007025,2022-12-30,Changed Mind,260.82
RET-001905,ITEM-00028645,ORD-0012968,2023-08-25,Damaged,207.9
RET-001906,ITEM-00011849,ORD-0020882,2022-05-12,Changed Mind,425.02
RET-001907,ITEM-00064584,ORD-0005542,2023-04-06,Not as Described,108.63
RET-001908,ITEM-00007892,ORD-0019747,2024-07-05,Late Delivery,662.7
RET-001909,ITEM-00024902,ORD-0022869,2024-04-14,Changed Mind,939.52
RET-001910,ITEM-00057197,ORD-0024247,2024-06-20,Damaged,684.05
RET-001911,ITEM-00016100,ORD-0005923,2024-10-28,Not as Described,119.39
RET-001912,ITEM-00016761,ORD-0017742,2022-03-27,Not as Described,494.5
RET-001913,ITEM-00067412,ORD-0000803,2022-12-09,Changed Mind,981.5
RET-001914,ITEM-00040655,ORD-0010376,2025-01-11,Damaged,27.81
RET-001915,ITEM-00020694,ORD-0023338,2023-05-04,Late Delivery,154.48
RET-001916,ITEM-00021904,ORD-0008072,2022-07-23,Late Delivery,433.98
RET-001917,ITEM-00014776,ORD-0019831,2023-01-17,Changed Mind,129.08
RET-001918,ITEM-00019817,ORD-0013592,2023-08-03,WrongItem,72.88
RET-001919,ITEM-00046190,ORD-0015069,2025-01-07,WrongItem,646.05
RET-001920,ITEM-00056464,ORD-0020830,2023-08-04,WrongItem,142.94
RET-001921,ITEM-00029179,ORD-0019343,2024-04-04,Damaged,808.88
RET-001922,ITEM-00049642,ORD-0021298,2022-12-10,Damaged,265.3
RET-001923,ITEM-00014557,ORD-0014664,2023-04-22,WrongItem,278.52
RET-001924,ITEM-00062801,ORD-0010641,2023-10-22,Damaged,70.24
RET-001925,ITEM-00028679,ORD-0019849,2023-09-08,Late Delivery,820.64
RET-001926,ITEM-00008713,ORD-0006498,2024-05-14,Changed Mind,16.36
RET-001927,ITEM-00029678,ORD-0017725,2023-04-11,Not as Described,153.01
RET-001928,ITEM-00019956,ORD-0005699,2022-10-07,Changed Mind,192.04
RET-001929,ITEM-00060926,ORD-0022351,2024-06-11,Not as Described,388.59
RET-001930,ITEM-00013031,ORD-0009396,2022-05-25,Changed Mind,68.16
RET-001931,ITEM-00058056,ORD-0008065,2022-11-26,WrongItem,196.93
RET-001932,ITEM-00041044,ORD-0019644,2024-05-01,Late Delivery,71.55
RET-001933,ITEM-00010645,ORD-0013602,2024-10-20,Late Delivery,398.46
RET-001934,ITEM-00016038,ORD-0003592,2023-11-28,Late Delivery,85.29
RET-001935,ITEM-00038621,ORD-0004461,2024-03-05,WrongItem,534.88
RET-001936,ITEM-00019127,ORD-0018411,2024-03-15,Not as Described,233.41
RET-001937,ITEM-00066567,ORD-0020659,2023-09-17,Not as Described,925.48
RET-001938,ITEM-00025750,ORD-0009322,2023-09-20,Damaged,1030.9
RET-001939,ITEM-00069905,ORD-0023357,2023-08-06,Changed Mind,80.21
RET-001940,ITEM-00023502,ORD-0023876,2022-11-07,WrongItem,12.32
RET-001941,ITEM-00064848,ORD-0011428,2023-03-12,Late Delivery,117.0
RET-001942,ITEM-00056954,ORD-0008442,2022-11-18,WrongItem,432.56
RET-001943,ITEM-00005254,ORD-0023293,2025-01-09,Late Delivery,29.56
RET-001944,ITEM-00053002,ORD-0010060,2023-06-09,Changed Mind,411.64
RET-001945,ITEM-00030203,ORD-0002634,2022-07-25,Changed Mind,833.92
RET-001946,ITEM-00029083,ORD-0002168,2023-02-07,Changed Mind,903.76
RET-001947,ITEM-00017973,ORD-0016867,2025-01-25,Changed Mind,605.44
RET-001948,ITEM-00069964,ORD-0001606,2024-08-08,Damaged,1230.5
RET-001949,ITEM-00035993,ORD-0001064,2023-07-30,Late Delivery,304.83
RET-001950,ITEM-00050726,ORD-0015110,2024-10-12,Damaged,109.56
RET-001951,ITEM-00024195,ORD-0003772,2023-10-03,WrongItem,78.4
RET-001952,ITEM-00044580,ORD-0007695,2024-12-11,Late Delivery,294.9
RET-001953,ITEM-00002780,ORD-0012300,2024-03-25,Damaged,217.35
RET-001954,ITEM-00044506,ORD-0020549,2024-11-08,Changed Mind,912.48
RET-001955,ITEM-00006900,ORD-0021394,2022-03-15,Damaged,646.72
RET-001956,ITEM-00000834,ORD-0006417,2024-02-14,Changed Mind,858.95
RET-001957,ITEM-00002557,ORD-0009389,2022-09-25,Not as Described,988.16
RET-001958,ITEM-00005500,ORD-0021606,2022-06-11,Damaged,328.7
RET-001959,ITEM-00002892,ORD-0006858,2022-11-10,Late Delivery,695.0
RET-001960,ITEM-00030209,ORD-0008646,2023-07-24,Late Delivery,206.72
RET-001961,ITEM-00063541,ORD-0010262,2023-05-12,Not as Described,1201.5
RET-001962,ITEM-00053768,ORD-0006760,2024-09-30,Changed Mind,89.34
RET-001963,ITEM-00031081,ORD-0010339,2024-06-06,WrongItem,58.23
RET-001964,ITEM-00035326,ORD-0013746,2023-08-13,Changed Mind,49.11
RET-001965,ITEM-00007700,ORD-0015528,2022-02-15,Late Delivery,560.16
RET-001966,ITEM-00045687,ORD-0004492,2023-04-06,Damaged,1027.35
RET-001967,ITEM-00049529,ORD-0000131,2024-04-08,Late Delivery,660.32
RET-001968,ITEM-00056091,ORD-0016267,2023-10-01,Damaged,464.0
RET-001969,ITEM-00001455,ORD-0014320,2022-05-29,Late Delivery,639.2
RET-001970,ITEM-00025506,ORD-0014898,2024-03-18,WrongItem,123.92
RET-001971,ITEM-00019766,ORD-0017748,2022-06-03,Not as Described,238.67
RET-001972,ITEM-00023381,ORD-0008168,2023-05-10,Changed Mind,1168.5
RET-001973,ITEM-00022445,ORD-0016384,2023-05-22,Changed Mind,247.29
RET-001974,ITEM-00005075,ORD-0008369,2023-01-07,WrongItem,380.16
RET-001975,ITEM-00054487,ORD-0018912,2024-09-10,WrongItem,170.08
RET-001976,ITEM-00019641,ORD-0012027,2024-07-12,WrongItem,155.51
RET-001977,ITEM-00054536,ORD-0022177,2023-05-18,,1018.1
RET-001978,ITEM-00038719,ORD-0007916,2024-11-07,Changed Mind,582.8
RET-001979,ITEM-00023615,ORD-0020448,2024-03-27,Damaged,538.44
RET-001980,ITEM-00020155,ORD-0002487,2023-09-24,Damaged,209.44
RET-001981,ITEM-00006722,ORD-0007388,2023-05-04,Late Delivery,488.44
RET-001982,ITEM-00066848,ORD-0012113,2023-06-24,Damaged,116.28
RET-001983,ITEM-00020302,ORD-0024804,2024-03-02,WrongItem,415.65
RET-001984,ITEM-00003546,ORD-0011162,2022-04-21,Damaged,866.15
RET-001985,ITEM-00061901,ORD-0013471,2022-07-19,Late Delivery,1010.5
RET-001986,ITEM-00059862,ORD-0023234,2022-05-01,Not as Described,950.3
RET-001987,ITEM-00012483,ORD-0016138,2023-07-01,WrongItem,116.64
RET-001988,ITEM-00035683,ORD-0007726,2023-08-10,Late Delivery,954.12
RET-001989,ITEM-00046826,ORD-0022184,2023-01-01,Not as Described,116.06
RET-001990,ITEM-00041821,ORD-0014803,2024-06-04,Not as Described,244.72
RET-001991,ITEM-00007255,ORD-0017523,2024-08-14,WrongItem,1102.95
RET-001992,ITEM-00050369,ORD-0017173,2022-02-15,Damaged,167.65
RET-001993,ITEM-00027142,ORD-0022137,2022-06-05,Not as Described,424.95
RET-001994,ITEM-00041617,ORD-0017326,2022-12-01,Late Delivery,32.44
RET-001995,ITEM-00025512,ORD-0023765,2024-09-03,WrongItem,476.52
RET-001996,ITEM-00012111,ORD-0008631,2024-08-23,WrongItem,12.15
RET-001997,ITEM-00010879,ORD-0004551,2023-06-06,Late Delivery,127.9
RET-001998,ITEM-00069494,ORD-0024828,2022-04-11,Damaged,390.48
RET-001999,ITEM-00010914,ORD-0011144,2025-01-04,Not as Described,191.25
RET-002000,ITEM-00012187,ORD-0011331,2023-12-28,Not as Described,260.86
RET-002001,ITEM-00048709,ORD-0003853,2024-11-18,Late Delivery,59.4
RET-002002,ITEM-00009851,ORD-0020054,2023-05-12,Changed Mind,161.8
RET-002003,ITEM-00023927,ORD-0007229,2024-07-18,Not as Described,111.8
RET-002004,ITEM-00020905,ORD-0010591,2022-12-24,Damaged,162.52
RET-002005,ITEM-00047752,ORD-0018318,2023-07-27,Not as Described,590.79
RET-002006,ITEM-00055425,ORD-0024995,2024-08-26,Not as Described,182.68
RET-002007,ITEM-00042121,ORD-0024235,2022-01-07,Changed Mind,518.24
RET-002008,ITEM-00061640,ORD-0023332,2023-10-13,Changed Mind,193.4
RET-002009,ITEM-00007714,ORD-0020141,2023-07-26,Late Delivery,234.64
RET-002010,ITEM-00039016,ORD-0004567,2024-04-11,Not as Described,1016.6
RET-002011,ITEM-00051568,ORD-0024570,2022-09-17,Not as Described,870.1
RET-002012,ITEM-00033794,ORD-0000877,2024-05-01,Changed Mind,501.0
RET-002013,ITEM-00051442,ORD-0013936,2023-11-20,WrongItem,901.32
RET-002014,ITEM-00057641,ORD-0006341,2022-09-01,Not as Described,233.8
RET-002015,ITEM-00011877,ORD-0016904,2023-06-18,Not as Described,349.44
RET-002016,ITEM-00001965,ORD-0023218,2022-08-31,,303.06
RET-002017,ITEM-00042625,ORD-0007381,2023-05-31,Not as Described,21.54
RET-002018,ITEM-00011968,ORD-0016834,2022-07-21,Late Delivery,42.45
RET-002019,ITEM-00027629,ORD-0003889,2024-02-02,Changed Mind,448.52
RET-002020,ITEM-00038262,ORD-0000191,2023-07-22,Late Delivery,330.75
RET-002021,ITEM-00053961,ORD-0024216,2022-08-17,Not as Described,648.78
RET-002022,ITEM-00013315,ORD-0001207,2024-03-24,Changed Mind,537.12
RET-002023,ITEM-00054098,ORD-0001005,2023-10-25,WrongItem,113.46
RET-002024,ITEM-00044388,ORD-0021456,2024-03-11,Changed Mind,29.86
RET-002025,ITEM-00005073,ORD-0011829,2024-10-28,Not as Described,115.01
RET-002026,ITEM-00065516,ORD-0012035,2022-07-17,WrongItem,736.5
RET-002027,ITEM-00003314,ORD-0009735,2023-01-31,Late Delivery,143.34
RET-002028,ITEM-00014150,ORD-0020720,2024-10-27,WrongItem,149.62
RET-002029,ITEM-00016901,ORD-0004781,2024-03-24,Not as Described,343.4
RET-002030,ITEM-00006068,ORD-0016823,2024-09-11,WrongItem,172.36
RET-002031,ITEM-00036857,ORD-0010536,2022-05-25,Changed Mind,191.94
RET-002032,ITEM-00061496,ORD-0000351,2023-01-06,Damaged,121.96
RET-002033,ITEM-00006506,ORD-0019303,2022-03-29,Damaged,122.1
RET-002034,ITEM-00035283,ORD-0010986,2024-11-12,WrongItem,374.6
RET-002035,ITEM-00033898,ORD-0013722,2024-01-21,Late Delivery,321.2
RET-002036,ITEM-00057020,ORD-0022531,2023-03-12,Late Delivery,40.82
RET-002037,ITEM-00012719,ORD-0004067,2022-12-17,Not as Described,911.95
RET-002038,ITEM-00066010,ORD-0017064,2022-01-31,Not as Described,546.8
RET-002039,ITEM-00038566,ORD-0003720,2022-11-03,Changed Mind,877.95
RET-002040,ITEM-00059578,ORD-0018479,2024-07-18,Changed Mind,323.76
RET-002041,ITEM-00022607,ORD-0011015,2024-11-13,Late Delivery,548.3
RET-002042,ITEM-00046491,ORD-0014919,2022-09-27,Late Delivery,197.04
RET-002043,ITEM-00051772,ORD-0005977,2022-11-19,Changed Mind,31.0
RET-002044,ITEM-00047714,ORD-0009886,2022-04-20,Damaged,397.14
RET-002045,ITEM-00068137,ORD-0013633,2022-05-10,WrongItem,226.14
RET-002046,ITEM-00049049,ORD-0008714,2022-06-15,Late Delivery,288.05
RET-002047,ITEM-00058954,ORD-0011010,2022-05-07,Damaged,235.65
RET-002048,ITEM-00014888,ORD-0023555,2022-06-18,Late Delivery,504.3
RET-002049,ITEM-00023930,ORD-0014055,2024-04-03,WrongItem,193.7
RET-002050,ITEM-00052606,ORD-0020364,2025-01-16,WrongItem,418.64
RET-002051,ITEM-00035500,ORD-0012222,2024-01-24,Late Delivery,556.44
RET-002052,ITEM-00016381,ORD-0012207,2023-10-12,Changed Mind,493.68
RET-002053,ITEM-00021855,ORD-0023507,2024-05-02,Late Delivery,624.78
RET-002054,ITEM-00027560,ORD-0000444,2024-03-04,WrongItem,52.32
RET-002055,ITEM-00040213,ORD-0019211,2023-11-01,WrongItem,458.88
RET-002056,ITEM-00020486,ORD-0011504,2022-03-02,Changed Mind,744.05
RET-002057,ITEM-00065491,ORD-0005300,2023-06-08,Late Delivery,26.32
RET-002058,ITEM-00048183,ORD-0002538,2024-09-25,WrongItem,249.55
RET-002059,ITEM-00062650,ORD-0014334,2023-10-08,Late Delivery,200.11
RET-002060,ITEM-00066937,ORD-0021490,2024-04-28,WrongItem,561.6
RET-002061,ITEM-00006721,ORD-0012145,2024-07-05,Damaged,735.44
RET-002062,ITEM-00009683,ORD-0022426,2024-06-13,WrongItem,272.88
RET-002063,ITEM-00057434,ORD-0024977,2022-12-08,Not as Described,62.43
RET-002064,ITEM-00014463,ORD-0000910,2022-11-12,Late Delivery,99.39
RET-002065,ITEM-00016704,ORD-0018248,2024-03-21,Late Delivery,76.84
RET-002066,ITEM-00001846,ORD-0010094,2022-07-07,Not as Described,213.48
RET-002067,ITEM-00046508,ORD-0016682,2023-06-01,Damaged,446.34
RET-002068,ITEM-00061967,ORD-0018255,2022-06-30,Late Delivery,1033.7
RET-002069,ITEM-00017842,ORD-0002862,2022-03-01,Damaged,63.87
RET-002070,ITEM-00018192,ORD-0015510,2022-07-26,Late Delivery,78.8
RET-002071,ITEM-00023844,ORD-0008218,2023-05-24,Not as Described,641.76
RET-002072,ITEM-00057711,ORD-0002043,2023-09-26,Not as Described,1084.75
RET-002073,ITEM-00047381,ORD-0010083,2023-02-08,Changed Mind,188.48
RET-002074,ITEM-00060110,ORD-0003511,2022-11-12,WrongItem,447.08
RET-002075,ITEM-00028333,ORD-0016152,2022-04-26,Late Delivery,48.88
RET-002076,ITEM-00038252,ORD-0012356,2024-10-01,Changed Mind,96.06
RET-002077,ITEM-00055644,ORD-0013509,2023-07-22,Changed Mind,630.32
RET-002078,ITEM-00000745,ORD-0008998,2024-12-19,Changed Mind,852.8
RET-002079,ITEM-00006524,ORD-0011701,2023-10-30,Late Delivery,176.87
RET-002080,ITEM-00009193,ORD-0005323,2023-04-21,Changed Mind,740.16
RET-002081,ITEM-00056988,ORD-0000428,2024-03-17,Late Delivery,88.16
RET-002082,ITEM-00014976,ORD-0016845,2022-05-28,WrongItem,313.94
RET-002083,ITEM-00064028,ORD-0004095,2023-09-15,Changed Mind,233.55
RET-002084,ITEM-00025971,ORD-0022424,2023-05-06,Not as Described,581.61
RET-002085,ITEM-00046103,ORD-0007534,2023-04-28,Changed Mind,524.05
RET-002086,ITEM-00045217,ORD-0007441,2022-11-06,WrongItem,419.56
RET-002087,ITEM-00068861,ORD-0024175,2023-11-29,Changed Mind,123.56
RET-002088,ITEM-00035797,ORD-0020805,2022-04-28,Changed Mind,272.55
RET-002089,ITEM-00030885,ORD-0020277,2025-01-14,Not as Described,681.1
RET-002090,ITEM-00047382,ORD-0002243,2024-02-18,Damaged,88.75
RET-002091,ITEM-00069185,ORD-0015306,2022-11-23,Not as Described,726.33
RET-002092,ITEM-00024071,ORD-0011204,2023-12-12,Damaged,-280.8
RET-002093,ITEM-00060095,ORD-0016971,2024-12-19,Damaged,25.72
RET-002094,ITEM-00015387,ORD-0015506,2022-11-13,Not as Described,108.02
RET-002095,ITEM-00029013,ORD-0011947,2024-09-12,Late Delivery,618.35
RET-002096,ITEM-00069096,ORD-0013359,2023-02-11,Not as Described,680.4
RET-002097,ITEM-00042244,ORD-0011135,2022-03-26,WrongItem,348.48
RET-002098,ITEM-00021426,ORD-0018558,2024-02-22,Changed Mind,572.4
RET-002099,ITEM-00001134,ORD-0002933,2025-01-18,Not as Described,571.7
RET-002100,ITEM-00007241,ORD-0004439,2023-05-19,Late Delivery,587.05
RET-002101,ITEM-00041348,ORD-0007212,2022-02-10,WrongItem,967.64
RET-002102,ITEM-00034809,ORD-0010689,2022-09-30,Late Delivery,999.44
RET-002103,ITEM-00013872,ORD-0004576,2022-04-13,Damaged,459.48
RET-002104,ITEM-00054221,ORD-0004758,2023-10-28,Late Delivery,169.39
RET-002105,ITEM-00021872,ORD-0007343,2023-05-22,Changed Mind,504.65
RET-002106,ITEM-00061716,ORD-0000227,2023-03-30,WrongItem,47.61
RET-002107,ITEM-00059004,ORD-0000737,2024-03-07,Late Delivery,21.2
RET-002108,ITEM-00050324,ORD-0012713,2023-04-01,Late Delivery,240.1
RET-002109,ITEM-00046600,ORD-0020113,2024-03-17,Changed Mind,623.7
RET-002110,ITEM-00038669,ORD-0003282,2022-02-11,WrongItem,86.98
RET-002111,ITEM-00044016,ORD-0002549,2022-08-12,Damaged,691.53
RET-002112,ITEM-00032783,ORD-0003957,2022-10-27,Damaged,499.64
RET-002113,ITEM-00038713,ORD-0013562,2022-08-10,Not as Described,640.85
RET-002114,ITEM-00069473,ORD-0005997,2024-09-04,Damaged,50.96
RET-002115,ITEM-00023705,ORD-0011270,2023-07-11,Changed Mind,25.24
RET-002116,ITEM-00020891,ORD-0023101,2022-07-07,WrongItem,214.16
RET-002117,ITEM-00046876,ORD-0001544,2024-08-11,Late Delivery,568.92
RET-002118,ITEM-00025990,ORD-0013619,2023-03-19,WrongItem,1220.95
RET-002119,ITEM-00027610,ORD-0022373,2024-11-11,Not as Described,23.38
RET-002120,ITEM-00034408,ORD-0014882,2023-02-20,Not as Described,300.24
RET-002121,ITEM-00000423,ORD-0011611,2024-09-10,Changed Mind,39.3
RET-002122,ITEM-00056547,ORD-0021450,2024-08-05,Not as Described,64.11
RET-002123,ITEM-00014775,ORD-0002614,2022-03-26,Not as Described,361.28
RET-002124,ITEM-00042147,ORD-0006585,2024-07-21,Late Delivery,751.2
RET-002125,ITEM-00007552,ORD-0006059,2023-08-02,Late Delivery,237.53
RET-002126,ITEM-00060162,ORD-0006950,2023-04-25,WrongItem,46.2
RET-002127,ITEM-00029092,ORD-0015598,2022-04-29,Not as Described,350.05
RET-002128,ITEM-00008679,ORD-0017454,2023-09-05,Not as Described,112.47
RET-002129,ITEM-00026338,ORD-0009018,2024-05-07,Late Delivery,237.85
RET-002130,ITEM-00037245,ORD-0000997,2023-05-14,WrongItem,1181.6
RET-002131,ITEM-00056376,ORD-0018959,2024-02-08,Late Delivery,116.22
RET-002132,ITEM-00001388,ORD-0005151,2022-02-08,Damaged,102.41
RET-002133,ITEM-00027733,ORD-0011331,2022-06-12,WrongItem,359.76
RET-002134,ITEM-00015107,ORD-0024997,2023-08-03,Damaged,1090.65
RET-002135,ITEM-00038329,ORD-0022435,2025-01-02,Not as Described,295.48
RET-002136,ITEM-00022284,ORD-0020702,2024-06-12,Not as Described,1199.0
RET-002137,ITEM-00032071,ORD-0018555,2024-06-19,WrongItem,284.7
RET-002138,ITEM-00003003,ORD-0002638,2023-07-19,WrongItem,479.4
RET-002139,ITEM-00024036,ORD-0011115,2023-08-01,Changed Mind,437.36
RET-002140,ITEM-00021979,ORD-0015646,2022-08-01,Late Delivery,28.24
RET-002141,ITEM-00040329,ORD-0007921,2022-12-29,Late Delivery,496.88
RET-002142,ITEM-00051153,ORD-0009581,2022-11-20,WrongItem,288.96
RET-002143,ITEM-00043976,ORD-0003897,2022-02-26,Late Delivery,159.72
RET-002144,ITEM-00061187,ORD-0023099,2022-05-29,Changed Mind,200.1
RET-002145,ITEM-00012207,ORD-0023393,2022-04-30,Changed Mind,216.4
RET-002146,ITEM-00001091,ORD-0015217,2023-12-20,WrongItem,262.3
RET-002147,ITEM-00050289,ORD-0009149,2023-12-23,Changed Mind,365.88
RET-002148,ITEM-00059540,ORD-0022474,2023-01-10,Late Delivery,501.48
RET-002149,ITEM-00029574,ORD-0022383,2024-09-17,WrongItem,155.4
RET-002150,ITEM-00066473,ORD-0008801,2022-05-05,Late Delivery,113.32
RET-002151,ITEM-00068131,ORD-0007840,2022-11-10,Late Delivery,147.38
RET-002152,ITEM-00049734,ORD-0002518,2023-12-10,WrongItem,165.93
RET-002153,ITEM-00007269,ORD-0020050,2022-11-11,WrongItem,10.99
RET-002154,ITEM-00031453,ORD-0014752,2023-12-29,Changed Mind,834.55
RET-002155,ITEM-00019368,ORD-0015777,2022-07-06,Not as Described,584.0
RET-002156,ITEM-00032693,ORD-0015540,2024-05-19,Late Delivery,1176.85
RET-002157,ITEM-00058236,ORD-0020456,2024-09-07,Not as Described,155.64
RET-002158,ITEM-00067717,ORD-0023499,2022-08-04,Not as Described,318.98
RET-002159,ITEM-00025346,ORD-0001026,2022-03-13,WrongItem,321.6
RET-002160,ITEM-00058859,ORD-0017465,2022-08-27,Late Delivery,-488.85
RET-002161,ITEM-00034935,ORD-0003011,2022-09-04,WrongItem,183.06
RET-002162,ITEM-00007963,ORD-0021553,2023-10-08,Not as Described,446.36
RET-002163,ITEM-00068012,ORD-0001945,2023-03-31,Changed Mind,86.44
