order_id,customer_id,order_date,payment_method,channel,region,status
ORD-0002487,CUST-002179,2022-10-14 13:32:23,DC,Mobile App,East,Completed
ORD-0002488,CUST-000740,2024-06-26 17:46:47,COD,Web,North,Completed
ORD-0002489,CUST-001892,2024-06-23 06:22:05,PayPal,Mobile App,East,Completed
ORD-0002490,CUST-001707,2024-10-14 07:12:20,PayPal,Web,East,Completed
ORD-0002491,CUST-004980,2022-06-01 22:29:16,CC,Web,North,Pending
ORD-0002492,CUST-001381,2023-05-29 06:26:35,CC,Web,South,Completed
ORD-0002493,CUST-003077,2022-02-27 14:10:02,Bank Transfer,Web,East,Completed
ORD-0002494,CUST-003035,2024-08-22 19:48:28,Bank Transfer,Mobile App,East,Completed
ORD-0002495,CUST-001060,2024-10-27 11:18:36,COD,Mobile App,South,Completed
ORD-0002496,CUST-001438,2024-09-22 09:13:46,DC,Web,Central,Completed
ORD-0002497,CUST-002354,2024-08-26 20:16:50,COD,Marketplace,North,Completed
ORD-0002498,CUST-003932,2022-08-15 15:53:54,CC,Marketplace,West,Completed
ORD-0002499,CUST-002414,2024-10-28 22:53:00,COD,Marketplace,North,Completed
ORD-0002500,CUST-003145,2023-04-28 19:20:13,DC,Mobile App,Central,Completed
ORD-0002501,CUST-002511,2023-12-19 23:29:44,PayPal,Web,Central,Completed
ORD-0002502,CUST-001729,2023-02-05 01:40:24,COD,Marketplace,West,Completed
ORD-0002503,CUST-004211,2022-11-27 09:58:26,DC,Marketplace,Central,Completed
ORD-0002504,CUST-001277,2024-10-13 02:09:58,PayPal,Marketplace,West,Completed
ORD-0002505,CUST-001896,2023-07-23 11:08:40,PayPal,Mobile App,South,Completed
ORD-0002506,CUST-002413,2024-02-24 09:29:55,Bank Transfer,Mobile App,Central,Completed
ORD-0002507,CUST-002771,2022-09-06 09:04:49,CC,Web,North,Completed
ORD-0002508,CUST-003051,2022-09-18 06:01:20,CC,Marketplace,Central,Completed
ORD-0002509,CUST-004792,2023-12-29 19:40:49,COD,Web,South,Completed
ORD-0002510,CUST-004595,2024-12-14 14:59:32,Bank Transfer,Web,Central,Completed
ORD-0002511,CUST-001418,2023-04-21 05:23:37,DC,Mobile App,North,Completed
ORD-0002512,CUST-004798,2023-11-05 06:00:33,DC,Mobile App,East,Completed
ORD-0002513,CUST-002345,2024-01-11 16:22:08,CC,Web,North,Completed
ORD-0002514,CUST-004472,2022-07-30 02:02:10,CC,Marketplace,South,Completed
ORD-0002515,CUST-002279,2024-08-20 01:57:38,Bank Transfer,Web,North,Completed
ORD-0002516,CUST-002397,2022-06-11 10:05:59,DC,Web,West,Completed
ORD-0002517,CUST-002259,2023-12-05 09:58:18,PayPal,Marketplace,North,Refunded
ORD-0002518,CUST-003618,2023-04-20 23:21:00,DC,Web,North,Completed
ORD-0002519,CUST-002149,2024-11-05 16:35:10,Bank Transfer,Mobile App,West,Completed
ORD-0002520,CUST-003044,2022-05-31 15:19:02,Bank Transfer,Mobile App,East,Completed
ORD-0002521,CUST-000762,2024-06-17 05:16:51,COD,Mobile App,East,Completed
ORD-0002522,CUST-001776,2024-06-08 01:55:44,CC,Mobile App,North,Completed
ORD-0002523,CUST-003963,2022-11-24 06:19:07,DC,Marketplace,East,Completed
ORD-0002524,CUST-000810,2024-04-10 11:33:19,CC,Mobile App,East,Completed
ORD-0002525,CUST-000807,2022-02-01 12:08:19,PayPal,Web,North,Completed
ORD-0002526,CUST-001842,2024-11-26 00:29:36,COD,Mobile App,South,Completed
ORD-0002527,CUST-003820,2024-03-25 03:53:46,COD,Marketplace,North,Pending
ORD-0002528,CUST-003794,2024-05-22 11:59:01,COD,Marketplace,North,Completed
ORD-0002529,CUST-000863,2024-10-20 00:48:08,COD,Mobile App,Central,Completed
ORD-0002530,CUST-002732,2024-07-05 09:29:59,COD,Marketplace,North,Completed
ORD-0002531,CUST-003982,2022-05-18 15:25:22,PayPal,Mobile App,West,Completed
ORD-0002532,CUST-004713,2024-12-13 15:39:42,Bank Transfer,Mobile App,Central,Completed
ORD-0002533,CUST-000969,2024-05-21 20:02:24,DC,Web,South,Cancelled
ORD-0002534,CUST-003012,2022-10-26 23:50:18,COD,Mobile App,West,Completed
ORD-0002535,CUST-000495,2022-05-16 12:16:33,PayPal,Marketplace,North,Completed
ORD-0002536,CUST-000149,2024-03-28 18:43:16,COD,Marketplace,East,Completed
ORD-0002537,CUST-004451,2022-07-06 02:55:48,Bank Transfer,Marketplace,West,Refunded
ORD-0002538,CUST-004384,2024-09-30 07:16:15,PayPal,Marketplace,North,Completed
ORD-0002539,CUST-002625,2022-08-28 09:11:20,COD,Mobile App,West,Completed
ORD-0002540,CUST-003753,2022-07-25 13:51:31,COD,Mobile App,East,Completed
ORD-0002541,CUST-001573,2022-07-12 07:18:39,PayPal,Web,West,Completed
ORD-0002542,CUST-003135,2023-12-06 16:49:01,CC,Web,Central,Completed
ORD-0002543,CUST-003801,2022-02-14 01:39:15,CC,Mobile App,Central,Cancelled
ORD-0002544,CUST-002848,2022-05-15 22:46:44,DC,Web,East,Pending
ORD-0002545,CUST-000509,2022-12-23 08:03:10,COD,Mobile App,Central,Completed
ORD-0002546,CUST-001550,2022-04-01 07:23:28,COD,Web,East,Completed
ORD-0002547,CUST-003216,2022-04-16 10:00:38,CC,Marketplace,West,Pending
ORD-0002548,CUST-001508,2024-05-15 05:15:02,COD,Web,South,Completed
ORD-0002549,CUST-004652,2024-01-02 07:23:33,Bank Transfer,Mobile App,South,Completed
ORD-0002550,CUST-000046,2024-01-07 07:15:20,DC,Marketplace,West,Completed
ORD-0002551,CUST-001113,2022-03-24 15:44:47,Bank Transfer,Mobile App,East,Cancelled
ORD-0002552,CUST-004768,2022-01-31 13:14:46,COD,Mobile App,South,Cancelled
ORD-0002553,CUST-001971,2024-07-24 11:47:01,DC,Mobile App,East,Completed
ORD-0002554,CUST-000498,2024-11-03 18:48:19,DC,Web,West,Completed
ORD-0002555,CUST-001137,2023-06-18 18:47:54,CC,Mobile App,North,Completed
ORD-0002556,CUST-004743,2024-05-09 17:46:18,DC,Marketplace,East,Completed
ORD-0002557,CUST-000691,2022-05-24 15:37:14,DC,Mobile App,Central,Completed
ORD-0002558,CUST-000240,2022-03-15 09:48:30,Bank Transfer,Web,North,Completed
ORD-0002559,CUST-004348,2022-12-12 07:46:33,COD,Mobile App,Central,Pending
ORD-0002560,CUST-004000,2022-01-06 20:26:38,Bank Transfer,Mobile App,North,Pending
ORD-0002561,CUST-002589,2022-12-11 10:55:43,DC,Mobile App,East,Completed
ORD-0002562,CUST-000364,2022-09-16 22:35:47,COD,Web,South,Completed
ORD-0002563,CUST-001760,2024-04-07 17:10:33,PayPal,Web,North,Completed
ORD-0002564,CUST-002791,2023-06-24 05:21:08,Bank Transfer,Web,Central,Completed
ORD-0002565,CUST-000884,2024-11-18 04:26:24,COD,Web,South,Completed
ORD-0002566,CUST-001541,2022-03-02 16:38:10,CC,Mobile App,Central,Completed
ORD-0002567,CUST-001780,2022-03-27 12:02:03,PayPal,Mobile App,North,Completed
ORD-0002568,CUST-004501,2022-09-28 17:59:18,PayPal,Marketplace,Central,Completed
ORD-0002569,CUST-003249,2024-11-27 13:25:35,COD,Web,Central,Cancelled
ORD-0002570,CUST-002295,2024-11-02 20:05:03,PayPal,Mobile App,West,Completed
ORD-0002571,CUST-001280,2022-12-16 06:54:58,DC,Marketplace,West,Cancelled
ORD-0002572,CUST-002081,2022-12-05 12:11:09,CC,Mobile App,West,Completed
ORD-0002573,CUST-003783,2022-07-11 17:40:22,PayPal,Web,West,Completed
ORD-0002574,CUST-004459,2023-09-04 01:56:44,Bank Transfer,Mobile App,North,Pending
ORD-0002575,CUST-002211,2023-12-08 00:55:41,CC,Web,West,Completed
ORD-0002576,CUST-000824,2022-11-18 23:11:08,PayPal,Marketplace,North,Completed
ORD-0002577,CUST-000861,2022-07-27 14:54:26,CC,Mobile App,West,Completed
ORD-0002578,CUST-000830,2022-02-17 21:16:47,Bank Transfer,Marketplace,South,Completed
ORD-0002579,CUST-001484,2022-07-09 13:42:48,COD,Mobile App,West,Completed
ORD-0002580,CUST-000153,2022-11-17 01:43:00,Bank Transfer,Web,North,Completed
ORD-0002581,CUST-000556,2022-03-13 21:32:06,DC,Mobile App,East,Completed
ORD-0002582,CUST-004794,2024-01-02 10:49:01,CC,Marketplace,East,Completed
ORD-0002583,CUST-004351,2024-03-10 10:23:26,DC,Marketplace,West,Completed
ORD-0002584,CUST-004027,2022-12-21 10:05:17,Bank Transfer,Web,West,Completed
ORD-0002585,CUST-000560,2024-12-10 20:13:44,COD,Mobile App,North,Completed
ORD-0002586,CUST-000390,2023-09-25 09:43:44,Bank Transfer,Web,North,Completed
ORD-0002587,CUST-002308,2023-08-13 12:52:59,Bank Transfer,Web,Central,Completed
ORD-0002588,CUST-003575,2024-09-03 07:16:49,PayPal,Marketplace,South,Pending
ORD-0002589,CUST-000607,2023-06-05 05:15:51,CC,Web,East,Completed
ORD-0002590,CUST-004574,2022-06-08 08:24:34,Bank Transfer,Marketplace,West,Completed
ORD-0002591,CUST-004895,2022-09-28 21:35:25,CC,Mobile App,North,Completed
ORD-0002592,CUST-001817,2023-08-21 06:17:48,Bank Transfer,Web,South,Completed
ORD-0002593,CUST-001172,2023-09-02 17:49:15,CC,Mobile App,East,Completed
ORD-0002594,CUST-004661,2022-10-01 04:40:03,DC,Mobile App,West,Completed
ORD-0002595,CUST-000797,2024-05-12 10:35:13,CC,Web,East,Pending
ORD-0002596,CUST-004681,2024-01-08 05:56:09,PayPal,Web,East,Completed
ORD-0002597,CUST-002301,2024-01-15 15:37:00,PayPal,Mobile App,West,Completed
ORD-0002598,CUST-003942,2022-06-12 18:13:35,CC,Web,South,Completed
ORD-0002599,CUST-000366,2024-02-29 07:32:57,DC,Mobile App,West,Completed
ORD-0002600,CUST-004738,2024-09-04 22:33:33,PayPal,Marketplace,West,Completed
ORD-0002601,CUST-003316,2024-08-01 12:57:40,Bank Transfer,Mobile App,West,Completed
ORD-0002602,CUST-004064,2024-02-12 14:26:44,Bank Transfer,Mobile App,Central,Completed
ORD-0002603,CUST-001801,2023-09-12 18:35:00,CC,Mobile App,Central,Completed
ORD-0002604,CUST-002281,2022-01-25 07:44:13,DC,Mobile App,South,Completed
ORD-0002605,CUST-003468,2023-06-08 12:51:27,DC,Marketplace,South,Pending
ORD-0002606,CUST-002325,2023-08-11 23:06:30,DC,Web,East,Completed
ORD-0002607,CUST-000109,2022-02-03 10:20:31,COD,Marketplace,South,Completed
ORD-0002608,CUST-000352,2022-04-19 12:10:24,COD,Web,Central,Cancelled
ORD-0002609,CUST-001573,2024-05-15 13:18:56,CC,Mobile App,West,Completed
ORD-0002610,CUST-002644,2022-06-25 19:32:56,DC,Mobile App,West,Completed
ORD-0002611,CUST-003747,2022-03-09 01:19:26,PayPal,Mobile App,Central,Completed
ORD-0002612,CUST-002094,2022-07-06 00:37:11,COD,Web,West,Completed
ORD-0002613,CUST-004837,2023-11-11 02:08:42,DC,Mobile App,East,Pending
ORD-0002614,CUST-003051,2022-08-18 07:37:37,Bank Transfer,Mobile App,North,Completed
ORD-0002615,CUST-004978,2023-09-03 06:22:51,DC,Marketplace,North,Completed
ORD-0002616,CUST-004596,2023-11-13 21:19:29,PayPal,Web,South,Refunded
ORD-0002617,CUST-000817,2022-10-24 03:31:26,PayPal,Mobile App,Central,Completed
ORD-0002618,CUST-003018,2022-12-21 09:45:26,CC,Marketplace,West,Completed
ORD-0002619,CUST-003207,2023-11-24 11:44:50,DC,Mobile App,North,Completed
ORD-0002620,CUST-000707,2022-08-12 23:30:58,Bank Transfer,Web,South,Completed
ORD-0002621,CUST-000363,2023-05-25 05:30:11,PayPal,Web,Central,Completed
ORD-0002622,CUST-000581,2023-08-11 09:44:23,COD,Web,West,Completed
ORD-0002623,CUST-000579,2024-05-06 12:18:13,CC,Mobile App,Central,Completed
ORD-0002624,CUST-000518,2022-07-23 10:42:48,Bank Transfer,Marketplace,West,Cancelled
ORD-0002625,CUST-003108,2022-08-25 04:18:14,Bank Transfer,Web,West,Completed
ORD-0002626,CUST-001001,2024-02-07 07:36:31,COD,Mobile App,East,Completed
ORD-0002627,CUST-001673,2024-01-13 11:51:38,COD,Marketplace,West,Pending
ORD-0002628,CUST-001833,2022-06-30 07:14:21,CC,Web,North,Completed
ORD-0002629,CUST-000611,2023-01-14 11:17:52,DC,Mobile App,West,Completed
ORD-0002630,CUST-003181,2022-09-20 22:00:52,CC,Web,West,Cancelled
ORD-0002631,CUST-000642,2023-11-17 08:15:52,COD,Mobile App,East,Completed
ORD-0002632,CUST-003146,2022-01-05 02:47:56,PayPal,Mobile App,North,Completed
ORD-0002633,CUST-000077,2023-12-04 20:08:30,PayPal,Marketplace,Central,Completed
ORD-0002634,CUST-003701,2024-02-02 08:00:18,COD,Web,West,Pending
ORD-0002635,CUST-000229,2024-09-09 10:47:07,COD,Web,South,Pending
ORD-0002636,CUST-001548,2024-01-27 08:34:36,DC,Marketplace,South,Cancelled
ORD-0002637,CUST-002256,2022-05-10 16:07:58,PayPal,Web,Central,Completed
ORD-0002638,CUST-000027,2024-07-07 12:44:13,Bank Transfer,Mobile App,Central,Completed
ORD-0002639,CUST-002687,2023-06-19 18:35:33,DC,Marketplace,West,Completed
ORD-0002640,CUST-003078,2022-06-30 05:07:47,DC,Marketplace,East,Completed
ORD-0002641,CUST-003986,2022-01-05 12:18:31,CC,Mobile App,South,Completed
ORD-0002642,CUST-004886,2022-05-07 17:31:16,DC,Marketplace,East,Cancelled
ORD-0002643,CUST-004333,2023-10-05 14:04:01,DC,Mobile App,West,Completed
ORD-0002644,CUST-001588,2022-07-20 07:46:51,COD,Marketplace,West,Completed
ORD-0002645,CUST-004253,2024-03-23 08:59:40,DC,Marketplace,Central,Completed
ORD-0002646,CUST-002522,2024-09-29 00:50:28,CC,Marketplace,North,Completed
ORD-0002647,CUST-002354,2023-02-08 13:03:20,COD,Marketplace,South,Pending
ORD-0002648,CUST-001863,2023-06-16 05:52:06,Bank Transfer,Web,Central,Completed
ORD-0002649,CUST-001222,2024-12-26 18:36:47,CC,Mobile App,West,Completed
ORD-0002650,CUST-003129,2022-01-29 10:41:58,CC,Web,Central,Completed
ORD-0002651,CUST-002307,2023-09-17 16:45:32,Bank Transfer,Web,West,Completed
ORD-0002652,CUST-000645,2023-02-26 08:43:43,PayPal,Mobile App,Central,Cancelled
ORD-0002653,CUST-001299,2022-11-14 09:45:45,PayPal,Web,South,Pending
ORD-0002654,CUST-000364,2024-04-11 19:53:24,COD,Mobile App,South,Completed
ORD-0002655,CUST-002030,2023-04-02 22:38:00,Bank Transfer,Web,West,Completed
ORD-0002656,CUST-003460,2023-02-07 19:45:44,DC,Web,Central,Completed
ORD-0002657,CUST-001125,2023-08-29 17:07:17,COD,Marketplace,West,Completed
ORD-0002658,CUST-002101,2024-01-08 15:16:41,CC,Web,North,Completed
ORD-0002659,CUST-004445,2024-04-22 18:21:51,Bank Transfer,Mobile App,Central,Completed
ORD-0002660,CUST-004895,2023-09-29 18:47:43,CC,Marketplace,South,Completed
ORD-0002661,CUST-003378,2023-08-27 11:43:44,PayPal,Marketplace,South,Completed
ORD-0002662,CUST-001024,2023-12-13 22:00:04,CC,Marketplace,North,Completed
ORD-0002663,CUST-004812,2023-06-24 04:01:43,DC,Mobile App,East,Completed
ORD-0002664,CUST-003649,2024-08-22 05:51:14,COD,Web,North,Completed
ORD-0002665,CUST-002322,2023-09-28 01:34:44,CC,Mobile App,West,Completed
ORD-0002666,CUST-000016,2022-12-29 07:14:52,CC,Marketplace,Central,Completed
ORD-0002667,CUST-000904,2024-08-24 23:38:12,DC,Mobile App,Central,Pending
ORD-0002668,CUST-001094,2024-11-23 09:24:32,PayPal,Marketplace,South,Cancelled
ORD-0002669,CUST-000961,2024-11-04 01:03:38,PayPal,Mobile App,East,Completed
ORD-0002670,CUST-000750,2022-12-26 19:45:33,COD,Marketplace,East,Completed
ORD-0002671,CUST-000895,2024-09-04 11:08:02,PayPal,Mobile App,East,Cancelled
ORD-0002672,CUST-001878,2024-03-12 12:26:52,CC,Marketplace,South,Completed
ORD-0002673,CUST-003845,2022-02-18 11:02:02,Bank Transfer,Web,South,Completed
ORD-0002674,CUST-003713,2022-09-10 23:52:51,DC,Mobile App,North,Completed
ORD-0002675,CUST-004175,2023-01-15 04:02:24,DC,Web,South,Cancelled
ORD-0002676,CUST-003016,2024-11-19 04:21:45,DC,Marketplace,West,Refunded
ORD-0002677,CUST-002712,2022-06-19 22:39:45,Bank Transfer,Marketplace,South,Completed
ORD-0002678,CUST-003067,2022-11-03 09:38:06,CC,Mobile App,East,Completed
ORD-0002679,CUST-003817,2022-12-22 08:28:55,PayPal,Marketplace,North,Completed
ORD-0002680,CUST-004656,2024-11-16 18:50:20,PayPal,Mobile App,South,Completed
ORD-0002681,CUST-004918,2022-11-16 22:15:36,Bank Transfer,Mobile App,North,Completed
ORD-0002682,CUST-004795,2023-08-04 12:55:48,COD,Mobile App,East,Completed
ORD-0002683,CUST-001115,2022-11-20 01:23:05,PayPal,Mobile App,Central,Completed
ORD-0002684,CUST-003705,2022-12-31 21:02:16,CC,Web,Central,Completed
ORD-0002685,CUST-004614,2024-04-03 16:18:31,DC,Web,East,Completed
ORD-0002686,CUST-001931,2024-07-22 01:02:28,Bank Transfer,Marketplace,South,Completed
ORD-0002687,CUST-000420,2022-01-08 22:48:25,CC,Mobile App,North,Completed
ORD-0002688,CUST-002899,2023-12-31 17:22:00,Bank Transfer,Web,South,Completed
ORD-0002689,CUST-003066,2022-09-02 14:18:29,Bank Transfer,Web,North,Pending
ORD-0002690,CUST-003467,2024-08-26 09:49:42,COD,Marketplace,West,Completed
ORD-0002691,CUST-002316,2024-10-03 01:51:12,DC,Marketplace,North,Completed
ORD-0002692,CUST-003221,2023-05-14 18:48:20,Bank Transfer,Marketplace,North,Completed
ORD-0002693,CUST-004190,2024-07-20 04:14:38,Bank Transfer,Mobile App,Central,Completed
ORD-0002694,CUST-000163,2023-11-15 08:14:32,CC,Marketplace,Central,Completed
ORD-0002695,CUST-004475,2023-10-30 06:38:39,DC,Marketplace,Central,Completed
ORD-0002696,CUST-003198,2022-09-10 16:14:33,DC,Mobile App,East,Pending
ORD-0002697,CUST-000475,2022-01-22 08:57:11,PayPal,Web,North,Completed
ORD-0002698,CUST-004595,2022-12-20 19:13:44,Bank Transfer,Web,South,Completed
ORD-0002699,CUST-003906,2022-06-26 21:26:24,COD,Mobile App,Central,Completed
ORD-0002700,CUST-002775,2022-01-31 00:44:20,COD,Mobile App,North,Completed
ORD-0002701,CUST-002113,2022-04-14 17:12:43,CC,Marketplace,South,Completed
ORD-0002702,CUST-001874,2023-08-13 15:13:10,CC,Web,East,Completed
ORD-0002703,CUST-002692,2023-11-16 06:38:25,PayPal,Marketplace,North,Completed
ORD-0002704,CUST-003599,2023-01-13 01:57:35,CC,Mobile App,Central,Completed
ORD-0002705,CUST-001877,2022-03-03 18:42:44,DC,Marketplace,East,Completed
ORD-0002706,CUST-000611,2024-06-07 23:12:55,COD,Mobile App,North,Completed
ORD-0002707,CUST-001044,2022-10-28 07:28:03,PayPal,Mobile App,North,Completed
ORD-0002708,CUST-004510,2024-05-15 01:03:41,Bank Transfer,Web,South,Completed
ORD-0002709,CUST-003141,2024-02-24 17:01:20,CC,Marketplace,Central,Pending
ORD-0002710,CUST-003147,2022-01-21 15:34:57,CC,Mobile App,North,Completed
ORD-0002711,CUST-002374,2022-02-27 12:55:04,CC,Web,Central,Completed
ORD-0002712,CUST-004520,2023-07-19 00:48:03,CC,Marketplace,East,Completed
ORD-0002713,CUST-000334,2024-07-19 22:35:03,CC,Mobile App,South,Pending
ORD-0002714,CUST-004630,2023-01-28 11:41:50,DC,Web,West,Completed
ORD-0002715,CUST-001200,2023-08-19 15:46:26,CC,Mobile App,East,Completed
ORD-0002716,CUST-002379,2022-06-14 02:25:45,DC,Mobile App,North,Completed
ORD-0002717,CUST-004524,2022-08-01 05:02:11,Bank Transfer,Marketplace,Central,Completed
ORD-0002718,CUST-003152,2024-01-28 19:38:37,DC,Mobile App,South,Completed
ORD-0002719,CUST-004398,2023-02-24 23:39:59,COD,Mobile App,Central,Completed
ORD-0002720,CUST-003342,2022-02-25 14:54:03,COD,Mobile App,East,Completed
ORD-0002721,CUST-004184,2023-07-15 15:59:10,CC,Marketplace,South,Pending
ORD-0002722,CUST-003071,2024-10-03 20:39:57,COD,Mobile App,East,Completed
ORD-0002723,CUST-001479,2023-05-15 21:38:26,PayPal,Mobile App,Central,Completed
ORD-0002724,CUST-001784,2022-01-11 16:51:12,COD,Mobile App,East,Completed
ORD-0002725,CUST-004115,2023-06-22 09:07:06,COD,Marketplace,North,Completed
ORD-0002726,CUST-001382,2023-04-24 02:07:28,Bank Transfer,Mobile App,North,Pending
ORD-0002727,CUST-002537,2024-03-01 12:00:35,CC,Marketplace,South,Completed
ORD-0002728,CUST-000108,2022-06-03 02:46:35,COD,Web,West,Completed
ORD-0002729,CUST-000552,2022-03-06 18:35:36,CC,Marketplace,Central,Completed
ORD-0002730,CUST-001795,2024-08-26 19:13:30,CC,Web,North,Completed
ORD-0002731,CUST-003761,2022-01-07 18:31:08,PayPal,Mobile App,East,Completed
ORD-0002732,CUST-001887,2022-10-02 12:42:39,Bank Transfer,Mobile App,South,Completed
ORD-0002733,CUST-000527,2023-11-11 02:45:43,CC,Web,Central,Completed
ORD-0002734,CUST-001081,2024-04-03 12:52:27,COD,Marketplace,South,Completed
ORD-0002735,CUST-002798,2024-01-01 03:13:20,PayPal,Mobile App,South,Completed
ORD-0002736,CUST-000090,2022-01-01 00:15:01,COD,Marketplace,Central,Completed
ORD-0002737,CUST-003863,2024-05-12 10:51:48,CC,Mobile App,South,Completed
ORD-0002738,CUST-003648,2022-12-06 05:49:44,DC,Marketplace,East,Completed
ORD-0002739,CUST-003520,2023-01-24 02:50:47,PayPal,Marketplace,South,Completed
ORD-0002740,CUST-004394,2022-05-28 01:38:05,Bank Transfer,Web,South,Completed
ORD-0002741,CUST-000591,2022-03-25 08:37:23,Bank Transfer,Mobile App,West,Completed
ORD-0002742,CUST-000798,2022-01-20 06:11:22,PayPal,Marketplace,South,Completed
ORD-0002743,CUST-002609,2023-03-26 07:35:18,PayPal,Marketplace,East,Completed
ORD-0002744,CUST-002843,2022-05-20 22:47:00,PayPal,Marketplace,East,Completed
ORD-0002745,CUST-000164,2024-10-10 09:38:28,Bank Transfer,Mobile App,South,Completed
ORD-0002746,CUST-003753,2024-12-04 19:31:48,CC,Web,Central,Cancelled
ORD-0002747,CUST-001184,2022-07-17 01:42:36,Bank Transfer,Mobile App,North,Completed
ORD-0002748,CUST-004735,2024-01-15 11:34:57,COD,Marketplace,West,Refunded
ORD-0002749,CUST-000370,2023-05-31 05:14:47,PayPal,Web,West,Pending
ORD-0002750,CUST-003329,2024-04-12 17:25:19,DC,Web,East,Pending
ORD-0002751,CUST-004814,2024-03-14 13:54:41,CC,Mobile App,North,Completed
ORD-0002752,CUST-003847,2023-03-16 18:02:23,DC,Web,Central,Completed
ORD-0002753,CUST-003734,2022-08-28 05:40:27,CC,Mobile App,West,Completed
ORD-0002754,CUST-003150,2024-03-01 19:01:19,DC,Mobile App,South,Completed
ORD-0002755,CUST-004289,2022-05-01 23:48:04,PayPal,Web,West,Completed
ORD-0002756,,2023-08-19 14:20:59,CC,Marketplace,West,Refunded
ORD-0002757,CUST-004318,2023-11-11 18:26:10,COD,Marketplace,South,Refunded
ORD-0002758,CUST-000577,2022-06-07 08:21:13,DC,Marketplace,North,Pending
ORD-0002759,CUST-002436,2022-09-17 03:27:25,Bank Transfer,Marketplace,East,Refunded
ORD-0002760,CUST-002455,2024-12-25 12:36:32,Bank Transfer,Mobile App,East,Completed
ORD-0002761,CUST-002321,2023-10-02 15:05:54,DC,Mobile App,North,Pending
ORD-0002762,CUST-002534,2023-08-20 03:30:53,Bank Transfer,Web,North,Completed
ORD-0002763,CUST-003167,2023-08-13 03:28:00,Bank Transfer,Web,North,Completed
ORD-0002764,CUST-001794,2024-06-21 21:20:33,CC,Mobile App,West,Completed
ORD-0002765,CUST-001025,2022-08-28 04:49:51,CC,Mobile App,West,Completed
ORD-0002766,CUST-004102,2022-02-23 19:29:30,PayPal,Mobile App,Central,Pending
ORD-0002767,CUST-001080,2022-07-18 22:50:24,Bank Transfer,Web,Central,Pending
