return_id,item_id,order_id,return_date,reason,refund_amount
RET-001498,ITEM-00044396,ORD-0024712,2022-05-11,Wrong Item,229.71
RET-001499,ITEM-00003043,ORD-0012912,2022-10-11,Late Delivery,186.45
RET-001500,ITEM-00056940,ORD-0024665,,Wrong Item,197.33
RET-001501,ITEM-00028287,ORD-0006352,2024-11-10,Wrong Item,812.0
RET-001502,ITEM-00017390,ORD-0007452,2023-12-01,Late Delivery,235.2
RET-001503,ITEM-00059151,ORD-0016465,,Wrong Item,455.65
RET-001504,ITEM-00007047,ORD-0024780,2022-01-11,Changed Mind,75.01
RET-001505,ITEM-00025622,ORD-0022615,2023-04-10,Not as Described,427.0
RET-001506,ITEM-00010745,ORD-0007882,2024-12-02,Late Delivery,86.55
RET-001507,ITEM-00013263,ORD-0008661,,Damaged,293.6
RET-001508,ITEM-00005202,ORD-0013099,2024-06-01,Damaged,386.38
RET-001509,ITEM-00018007,ORD-0023258,2023-08-12,Damaged,149.85
RET-001510,ITEM-00054343,ORD-0002392,,Not as Described,24.22
RET-001511,ITEM-00016231,ORD-0003274,,Damaged,599.97
RET-001512,ITEM-00038086,ORD-0000338,,Damaged,426.34
RET-001513,ITEM-00012485,ORD-0023592,2022-03-06,Changed Mind,337.28
RET-001514,ITEM-00011227,ORD-0014695,,Damaged,288.9
RET-001515,ITEM-00056448,ORD-0011841,,Not as Described,622.77
RET-001516,ITEM-00037483,ORD-0000002,,Changed Mind,294.96
RET-001517,ITEM-00041751,ORD-0020809,,Wrong Item,234.03
RET-001518,ITEM-00059153,ORD-0018697,,Damaged,268.64
RET-001519,ITEM-00020892,ORD-0019167,2022-09-04,Not as Described,508.44
RET-001520,ITEM-00067088,ORD-0013695,2022-04-01,Damaged,51.36
RET-001521,ITEM-00034731,ORD-0018479,2024-08-05,Late Delivery,732.7
RET-001522,ITEM-00066447,ORD-0011065,,Damaged,220.84
RET-001523,ITEM-00032046,ORD-0007297,,Damaged,32.24
RET-001524,ITEM-00059636,ORD-0022435,,Changed Mind,803.28
RET-001525,ITEM-00032699,ORD-0024638,,Wrong Item,244.42
RET-001526,ITEM-00012033,ORD-0011791,,Late Delivery,770.45
RET-001527,ITEM-00045210,ORD-0002512,,Changed Mind,234.56
RET-001528,ITEM-00048840,ORD-0011064,,Changed Mind,1063.85
RET-001529,ITEM-00064762,ORD-0003060,2024-03-12,Not as Described,111.06
RET-001530,ITEM-00068076,ORD-0010687,,Damaged,172.98
RET-001531,ITEM-00043511,ORD-0010759,,Wrong Item,265.78
RET-001532,ITEM-00034452,ORD-0006489,2022-05-04,Damaged,316.32
RET-001533,ITEM-00047068,ORD-0008412,2024-09-07,Not as Described,188.13
RET-001534,ITEM-00023924,ORD-0000252,,Wrong Item,137.3
RET-001535,ITEM-00018734,ORD-0011573,,Changed Mind,52.23
RET-001536,ITEM-00011723,ORD-0014213,,Damaged,449.4
RET-001537,ITEM-00037746,ORD-0001960,,Damaged,595.36
RET-001538,ITEM-00058787,ORD-0014689,2022-08-12,Wrong Item,438.92
RET-001539,ITEM-00031410,ORD-0024130,2024-04-02,Late Delivery,955.96
RET-001540,ITEM-00056447,ORD-0010177,,Not as Described,261.32
RET-001541,ITEM-00067191,ORD-0022624,,Not as Described,398.2
RET-001542,ITEM-00033414,ORD-0017953,2022-02-05,Late Delivery,100.8
RET-001543,ITEM-00028616,ORD-0020463,,Damaged,296.07
RET-001544,ITEM-00045613,ORD-0003011,2024-07-04,Wrong Item,523.68
RET-001545,ITEM-00053877,ORD-0004945,,Damaged,1179.35
RET-001546,ITEM-00047392,ORD-0018804,2024-01-05,Wrong Item,935.2
RET-001547,ITEM-00023394,ORD-0021452,2023-12-04,Not as Described,126.66
RET-001548,ITEM-00030835,ORD-0021127,,Late Delivery,12.14
RET-001549,ITEM-00042689,ORD-0000440,,Changed Mind,806.76
RET-001550,ITEM-00067830,ORD-0004393,2022-12-06,Changed Mind,326.97
RET-001551,ITEM-00057522,ORD-0024935,,Changed Mind,1070.0
RET-001552,ITEM-00006916,ORD-0011415,,Changed Mind,138.25
RET-001553,ITEM-00033368,ORD-0002268,,Wrong Item,537.52
RET-001554,ITEM-00020916,ORD-0006627,,Not as Described,14.72
RET-001555,ITEM-00056527,ORD-0008356,,Changed Mind,196.88
RET-001556,ITEM-00035021,ORD-0011982,,Not as Described,221.76
RET-001557,ITEM-00041940,ORD-0008852,2023-01-03,Late Delivery,265.2
RET-001558,ITEM-00060795,ORD-0015600,,Changed Mind,39.08
RET-001559,ITEM-00000593,ORD-0008016,2023-11-09,Not as Described,14.98
RET-001560,ITEM-00013256,ORD-0007228,2022-02-11,Late Delivery,475.76
RET-001561,ITEM-00025281,ORD-0022848,,Wrong Item,91.76
RET-001562,ITEM-00025650,ORD-0022097,,Damaged,78.48
RET-001563,ITEM-00014177,ORD-0014409,,Changed Mind,309.81
RET-001564,ITEM-00028261,ORD-0015457,,Damaged,899.35
RET-001565,ITEM-00040851,ORD-0014819,,Wrong Item,238.95
RET-001566,ITEM-00060703,ORD-0003363,,Late Delivery,997.2
RET-001567,ITEM-00039643,ORD-0000206,2022-08-04,Not as Described,65.3
RET-001568,ITEM-00013721,ORD-0011967,2023-12-11,Wrong Item,60.15
RET-001569,ITEM-00057003,ORD-0019530,,Damaged,246.48
RET-001570,ITEM-00069434,ORD-0000512,,Changed Mind,494.32
RET-001571,ITEM-00026376,ORD-0020553,2024-04-08,Damaged,1017.2
RET-001572,ITEM-00068615,ORD-0020073,,Unknown,967.1
RET-001573,ITEM-00043332,ORD-0007973,,Damaged,141.18
RET-001574,ITEM-00058271,ORD-0014769,,Damaged,18.45
RET-001575,ITEM-00047270,ORD-0023886,,Wrong Item,345.27
RET-001576,ITEM-00022399,ORD-0014536,2023-10-06,Changed Mind,255.92
RET-001577,ITEM-00021389,ORD-0004607,2024-03-09,Not as Described,356.96
RET-001578,ITEM-00041683,ORD-0018347,,Changed Mind,11.04
RET-001579,ITEM-00057777,ORD-0019962,,Wrong Item,572.8
RET-001580,ITEM-00004407,ORD-0012830,2024-11-04,Late Delivery,226.44
RET-001581,ITEM-00043904,ORD-0006233,2023-06-10,Changed Mind,470.86
RET-001582,ITEM-00039626,ORD-0017858,,Changed Mind,35.1
RET-001583,ITEM-00047567,ORD-0000498,2022-10-11,Wrong Item,778.24
RET-001584,ITEM-00056222,ORD-0006989,,Wrong Item,781.0
RET-001585,ITEM-00027886,ORD-0000029,2024-05-07,Damaged,120.48
RET-001586,ITEM-00015221,ORD-0006802,2023-02-04,Late Delivery,657.3
RET-001587,ITEM-00046115,ORD-0004121,,Wrong Item,329.31
RET-001588,ITEM-00069777,ORD-0016179,2023-11-09,Not as Described,205.48
RET-001589,ITEM-00047624,ORD-0005237,,Not as Described,1170.35
RET-001590,ITEM-00022119,ORD-0007607,2023-09-02,Damaged,374.79
RET-001591,ITEM-00041010,ORD-0024351,2022-09-04,Changed Mind,49.19
RET-001592,ITEM-00022231,ORD-0020408,,Changed Mind,250.6
RET-001593,ITEM-00046454,ORD-0013541,2023-03-02,Not as Described,1168.6
RET-001594,ITEM-00039864,ORD-0019996,,Changed Mind,702.6
RET-001595,ITEM-00025239,ORD-0013950,,Damaged,453.4
RET-001596,ITEM-00045004,ORD-0018929,2022-06-12,Damaged,135.96
RET-001597,ITEM-00027572,ORD-0016976,2023-05-08,Damaged,26.58
RET-001598,ITEM-00041065,ORD-0018552,,Changed Mind,1234.8
RET-001599,ITEM-00035791,ORD-0002279,,Damaged,471.5
RET-001600,ITEM-00065689,ORD-0016729,,Damaged,116.37
RET-001601,ITEM-00022310,ORD-0007067,2024-08-12,Damaged,33.95
RET-001602,ITEM-00056707,ORD-0009158,,Changed Mind,39.68
RET-001603,ITEM-00029498,ORD-0018532,,Not as Described,899.52
RET-001604,ITEM-00056205,ORD-0020227,,Late Delivery,812.65
RET-001605,ITEM-00032404,ORD-0016720,,Not as Described,288.18
RET-001606,ITEM-00026101,ORD-0003379,,Late Delivery,62.0
RET-001607,ITEM-00013996,ORD-0009288,,Damaged,114.76
RET-001608,ITEM-00016389,ORD-0010349,2023-10-05,Changed Mind,40.68
RET-001609,ITEM-00043636,ORD-0012693,2023-09-04,Late Delivery,680.0
RET-001610,ITEM-00063435,ORD-0004350,2023-11-11,Damaged,285.25
RET-001611,ITEM-00062674,ORD-0024172,2024-03-04,Damaged,264.8
RET-001612,ITEM-00068870,ORD-0017640,2022-06-04,Damaged,692.94
RET-001613,ITEM-00024814,ORD-0000121,,Changed Mind,249.66
RET-001614,ITEM-00007906,ORD-0024778,,Damaged,545.4
RET-001615,ITEM-00062614,ORD-0012647,,Changed Mind,127.73
RET-001616,ITEM-00005231,ORD-0021190,,Damaged,201.3
RET-001617,ITEM-00007980,ORD-0003052,2022-02-08,Changed Mind,31.96
RET-001618,ITEM-00038422,ORD-0024243,,Damaged,89.86
RET-001619,ITEM-00040043,ORD-0009550,,Damaged,155.57
RET-001620,ITEM-00011483,ORD-0003264,,Changed Mind,279.32
RET-001621,ITEM-00033516,ORD-0017377,,Wrong Item,982.25
RET-001622,ITEM-00025246,ORD-0017382,,Late Delivery,464.8
RET-001623,ITEM-00055457,ORD-0007981,,Changed Mind,399.8
RET-001624,ITEM-00010170,ORD-0002649,,Damaged,479.38
RET-001625,ITEM-00016252,ORD-0006900,2024-06-12,Wrong Item,358.58
RET-001626,ITEM-00020760,ORD-0001667,,Wrong Item,757.88
RET-001627,ITEM-00055910,ORD-0023871,2023-12-06,Not as Described,115.1
RET-001628,ITEM-00049091,ORD-0002472,,Damaged,536.72
RET-001629,ITEM-00067047,ORD-0016812,,Wrong Item,320.98
RET-001630,ITEM-00032672,ORD-0018512,2023-08-06,Late Delivery,105.96
RET-001631,ITEM-00020863,ORD-0017487,2022-12-10,Changed Mind,166.95
RET-001632,ITEM-00025874,ORD-0002212,2023-08-03,Changed Mind,1028.0
RET-001633,ITEM-00024191,ORD-0020066,,Wrong Item,196.78
RET-001634,ITEM-00005758,ORD-0002367,,Damaged,305.46
RET-001635,ITEM-00020288,ORD-0016290,2023-03-10,Damaged,973.44
RET-001636,ITEM-00020144,ORD-0011507,2024-02-05,Wrong Item,668.73
RET-001637,ITEM-00010530,ORD-0016293,,Late Delivery,53.78
RET-001638,ITEM-00055874,ORD-0016844,,Changed Mind,491.04
RET-001639,ITEM-00018083,ORD-0004283,,Changed Mind,739.32
RET-001640,ITEM-00061513,ORD-0014230,2023-07-05,Late Delivery,220.18
RET-001641,ITEM-00016988,ORD-0000391,,Damaged,283.41
RET-001642,ITEM-00019951,ORD-0019959,,Damaged,414.09
RET-001643,ITEM-00057489,ORD-0021623,2023-10-09,Late Delivery,153.87
RET-001644,ITEM-00011954,ORD-0016345,,Not as Described,135.87
RET-001645,ITEM-00002919,ORD-0018993,2024-08-11,Not as Described,365.91
RET-001646,ITEM-00037360,ORD-0007071,,Wrong Item,1171.65
RET-001647,ITEM-00001417,ORD-0002113,,Wrong Item,303.28
RET-001648,ITEM-00050601,ORD-0016204,,Not as Described,1102.05
RET-001649,ITEM-00025484,ORD-0000757,2022-08-04,Wrong Item,1167.9
RET-001650,ITEM-00068971,ORD-0010452,,Late Delivery,313.56
RET-001651,ITEM-00007074,ORD-0022479,,Late Delivery,361.44
RET-001652,ITEM-00011386,ORD-0012747,,Damaged,397.22
RET-001653,ITEM-00035948,ORD-0005428,2023-12-11,Wrong Item,108.42
RET-001654,ITEM-00016305,ORD-0021343,,Wrong Item,756.48
RET-001655,ITEM-00027722,ORD-0022763,2024-11-03,Wrong Item,40.24
RET-001656,ITEM-00037146,ORD-0022931,2023-05-11,Changed Mind,23.28
RET-001657,ITEM-00005201,ORD-0003681,,Damaged,819.68
RET-001658,ITEM-00020570,ORD-0001144,2022-11-11,Changed Mind,207.95
RET-001659,ITEM-00053261,ORD-0000483,,Damaged,651.42
RET-001660,ITEM-00006710,ORD-0022797,,Unknown,36.76
RET-001661,ITEM-00028441,ORD-0007971,,Not as Described,192.82
RET-001662,ITEM-00001462,ORD-0023713,2022-01-10,Wrong Item,389.97
RET-001663,ITEM-00007982,ORD-0009462,2023-04-08,Changed Mind,576.45
RET-001664,ITEM-00031802,ORD-0022761,2023-09-10,Not as Described,499.18
RET-001665,ITEM-00062280,ORD-0004961,,Late Delivery,1224.9
RET-001666,ITEM-00040502,ORD-0018055,,Damaged,85.98
RET-001667,ITEM-00034468,ORD-0002873,2023-02-02,Changed Mind,69.29
RET-001668,ITEM-00065845,ORD-0000866,2024-05-05,Damaged,884.15
RET-001669,ITEM-00036812,ORD-0015832,,Late Delivery,533.55
RET-001670,ITEM-00057253,ORD-0013533,,Wrong Item,152.22
RET-001671,ITEM-00053450,ORD-0015532,,Changed Mind,199.82
RET-001672,ITEM-00013214,ORD-0021388,,Damaged,222.26
RET-001673,ITEM-00021546,ORD-0015983,2022-12-05,Unknown,210.39
RET-001674,ITEM-00027822,ORD-0023833,,Wrong Item,22.99
RET-001675,ITEM-00053106,ORD-0017974,,Changed Mind,375.75
RET-001676,ITEM-00057362,ORD-0012557,,Wrong Item,109.74
RET-001677,ITEM-00039877,ORD-0021587,,Not as Described,466.94
RET-001678,ITEM-00031944,ORD-0004977,,Damaged,172.72
RET-001679,ITEM-00002633,ORD-0014076,2022-11-10,Damaged,673.59
RET-001680,ITEM-00012913,ORD-0020355,,Not as Described,484.6
RET-001681,ITEM-00032455,ORD-0010471,,Damaged,175.22
RET-001682,ITEM-00042002,ORD-0002966,,Not as Described,146.32
RET-001683,ITEM-00025009,ORD-0005659,2024-06-09,Not as Described,183.0
RET-001684,ITEM-00044914,ORD-0023774,2024-07-11,Damaged,319.76
RET-001685,ITEM-00019580,ORD-0012838,2024-08-12,Not as Described,102.49
RET-001686,ITEM-00027197,ORD-0016171,2022-04-11,Damaged,223.69
RET-001687,ITEM-00042957,ORD-0016583,,Late Delivery,205.08
RET-001688,ITEM-00035463,ORD-0010749,2023-05-03,Damaged,439.55
RET-001689,ITEM-00035329,ORD-0005456,,Changed Mind,117.36
RET-001690,ITEM-00016958,ORD-0004513,,Changed Mind,730.04
RET-001691,ITEM-00049604,ORD-0020564,,Not as Described,262.82
RET-001692,ITEM-00016710,ORD-0014038,2023-02-07,Changed Mind,772.6
RET-001693,ITEM-00053697,ORD-0018713,,Late Delivery,792.0
RET-001694,ITEM-00045412,ORD-0020029,,Not as Described,118.95
RET-001695,ITEM-00055037,ORD-0013899,,Not as Described,774.2
RET-001696,ITEM-00016579,ORD-0010022,2024-03-07,Late Delivery,447.44
RET-001697,ITEM-00029172,ORD-0000080,,Not as Described,1144.85
RET-001698,ITEM-00062531,ORD-0021098,,Changed Mind,761.28
RET-001699,ITEM-00068816,ORD-0018186,,Wrong Item,216.94
RET-001700,ITEM-00026310,ORD-0007762,,Late Delivery,416.04
RET-001701,ITEM-00065479,ORD-0012735,,Late Delivery,362.67
RET-001702,ITEM-00028202,ORD-0017265,,Changed Mind,332.05
RET-001703,ITEM-00058890,ORD-0012925,,Damaged,429.42
RET-001704,ITEM-00057286,ORD-0012615,,Changed Mind,324.06
RET-001705,ITEM-00015128,ORD-0022682,2022-11-07,Wrong Item,230.68
RET-001706,ITEM-00067043,ORD-0013282,,Changed Mind,160.32
RET-001707,ITEM-00050219,ORD-0021426,,Wrong Item,628.24
RET-001708,ITEM-00062411,ORD-0004205,,Late Delivery,152.1
RET-001709,ITEM-00026803,ORD-0005359,2023-04-11,Damaged,313.28
RET-001710,ITEM-00041600,ORD-0002763,,Changed Mind,233.1
RET-001711,ITEM-00017623,ORD-0008514,,Late Delivery,47.14
RET-001712,ITEM-00044148,ORD-0000772,,Late Delivery,145.24
RET-001713,ITEM-00014711,ORD-0010435,,Not as Described,171.44
RET-001714,ITEM-00017766,ORD-0020181,2023-08-12,Wrong Item,23.73
RET-001715,ITEM-00028763,ORD-0002058,2023-04-05,Damaged,346.05
RET-001716,ITEM-00043656,ORD-0020740,2024-03-01,Late Delivery,59.88
RET-001717,ITEM-00029553,ORD-0009281,,Damaged,219.74
RET-001718,ITEM-00057266,ORD-0023895,2023-04-07,Not as Described,190.61
RET-001719,ITEM-00029097,ORD-0004840,,Wrong Item,75.56
RET-001720,ITEM-00010678,ORD-0010519,2024-01-10,Not as Described,214.91
RET-001721,ITEM-00031950,ORD-0023727,2024-01-02,Changed Mind,822.2
RET-001722,ITEM-00040751,ORD-0013585,,Damaged,199.85
RET-001723,ITEM-00053725,ORD-0008260,,Wrong Item,1248.05
RET-001724,ITEM-00000103,ORD-0013329,,Changed Mind,386.72
RET-001725,ITEM-00065370,ORD-0007345,,Changed Mind,505.2
RET-001726,ITEM-00044609,ORD-0016993,2024-10-09,Wrong Item,872.48
RET-001727,ITEM-00014019,ORD-0015491,2022-11-08,Changed Mind,599.52
RET-001728,ITEM-00026648,ORD-0011671,,Changed Mind,1029.85
RET-001729,ITEM-00022805,ORD-0003357,,Wrong Item,489.24
RET-001730,ITEM-00030109,ORD-0008886,2024-03-05,Changed Mind,530.4
RET-001731,ITEM-00019628,ORD-0003417,2024-01-11,Late Delivery,502.92
RET-001732,ITEM-00036745,ORD-0011525,2024-03-01,Changed Mind,347.36
RET-001733,ITEM-00031894,ORD-0017324,,Not as Described,612.65
RET-001734,ITEM-00034078,ORD-0020917,2023-11-08,Wrong Item,453.48
RET-001735,ITEM-00032838,ORD-0007899,,Late Delivery,882.0
RET-001736,ITEM-00054568,ORD-0003365,2022-03-09,Not as Described,236.4
RET-001737,ITEM-00022825,ORD-0001742,2022-11-10,Damaged,374.68
RET-001738,ITEM-00032692,ORD-0013250,,Not as Described,30.18
RET-001739,ITEM-00028798,ORD-0020002,,Changed Mind,194.9
RET-001740,ITEM-00034429,ORD-0017078,,Wrong Item,259.86
RET-001741,ITEM-00034735,ORD-0011418,,Late Delivery,261.45
RET-001742,ITEM-00035232,ORD-0021673,2022-10-08,Damaged,746.35
RET-001743,ITEM-00059413,ORD-0001875,,Late Delivery,162.56
RET-001744,ITEM-00024237,ORD-0024687,,Late Delivery,117.01
RET-001745,ITEM-00037086,ORD-0004204,2023-12-06,Late Delivery,626.3
RET-001746,ITEM-00043046,ORD-0009425,,Wrong Item,664.32
RET-001747,ITEM-00006307,ORD-0006051,,Late Delivery,127.32
RET-001748,ITEM-00004055,ORD-0022493,,Not as Described,466.08
RET-001749,ITEM-00006687,ORD-0022372,2023-01-04,Damaged,498.93
RET-001750,ITEM-00003365,ORD-0001347,,Late Delivery,331.92
RET-001751,ITEM-00006946,ORD-0004627,2022-08-09,Wrong Item,477.88
RET-001752,ITEM-00057131,ORD-0023232,,Damaged,154.64
RET-001753,ITEM-00015448,ORD-0007052,2023-05-01,Not as Described,234.8
RET-001754,ITEM-00046114,ORD-0012575,,Changed Mind,184.97
RET-001755,ITEM-00039580,ORD-0002467,,Damaged,668.55
RET-001756,ITEM-00031186,ORD-0022620,2023-03-12,Late Delivery,280.66
RET-001757,ITEM-00013985,ORD-0021104,2023-04-09,Wrong Item,376.6
RET-001758,ITEM-00029088,ORD-0017173,,Wrong Item,1080.85
RET-001759,ITEM-00067096,ORD-0020448,,Wrong Item,918.48
RET-001760,ITEM-00056775,ORD-0011513,,Damaged,680.64
RET-001761,ITEM-00054208,ORD-0009956,2023-09-04,Wrong Item,521.35
RET-001762,ITEM-00013500,ORD-0014199,,Late Delivery,812.15
RET-001763,ITEM-00049037,ORD-0017567,,Damaged,431.5
RET-001764,ITEM-00026513,ORD-0020093,2022-03-12,Wrong Item,476.58
RET-001765,ITEM-00004965,ORD-0003930,,Late Delivery,701.01
RET-001766,ITEM-00014082,ORD-0004091,2024-01-11,Late Delivery,490.8
RET-001767,ITEM-00034047,ORD-0019337,,Late Delivery,527.49
RET-001768,ITEM-00027200,ORD-0013025,2024-10-07,Not as Described,144.48
RET-001769,ITEM-00042276,ORD-0011196,2022-12-12,Damaged,160.47
RET-001770,ITEM-00069779,ORD-0004904,2023-03-05,Damaged,121.0
RET-001771,ITEM-00052423,ORD-0011764,,Changed Mind,16.38
RET-001772,ITEM-00066645,ORD-0009725,,Wrong Item,646.5
RET-001773,ITEM-00055833,ORD-0024402,,Changed Mind,743.3
RET-001774,ITEM-00068994,ORD-0021604,,Changed Mind,453.75
RET-001775,ITEM-00034495,ORD-0021574,2024-02-07,Damaged,360.88
RET-001776,ITEM-00014422,ORD-0001111,,Late Delivery,48.22
RET-001777,ITEM-00068029,ORD-0020635,,Damaged,214.66
RET-001778,ITEM-00032578,ORD-0019236,2023-08-01,Wrong Item,479.62
RET-001779,ITEM-00012954,ORD-0013637,2024-04-01,Wrong Item,876.3
RET-001780,ITEM-00028581,ORD-0018856,2022-12-09,Not as Described,237.16
RET-001781,ITEM-00051452,ORD-0000143,,Damaged,141.42
RET-001782,ITEM-00037915,ORD-0003529,2024-08-06,Damaged,214.72
RET-001783,ITEM-00061358,ORD-0011428,,Unknown,648.25
RET-001784,ITEM-00042567,ORD-0012507,,Wrong Item,413.49
RET-001785,ITEM-00041494,ORD-0007530,2023-08-04,Wrong Item,684.51
RET-001786,ITEM-00015896,ORD-0009861,,Late Delivery,88.61
RET-001787,ITEM-00026092,ORD-0006050,,Damaged,63.58
RET-001788,ITEM-00062812,ORD-0016957,,Not as Described,576.12
RET-001789,ITEM-00041658,ORD-0021398,,Changed Mind,684.93
RET-001790,ITEM-00034435,ORD-0004702,2023-04-07,Late Delivery,144.03
RET-001791,ITEM-00031882,ORD-0017463,,Late Delivery,676.47
RET-001792,ITEM-00011995,ORD-0020284,2022-09-06,Changed Mind,13.76
RET-001793,ITEM-00035712,ORD-0005553,,Changed Mind,527.95
RET-001794,ITEM-00057681,ORD-0003379,,Wrong Item,234.69
RET-001795,ITEM-00004333,ORD-0021852,,Damaged,419.9
RET-001796,ITEM-00033518,ORD-0000105,2022-04-04,Not as Described,51.68
RET-001797,ITEM-00056678,ORD-0014693,,Damaged,741.4
RET-001798,ITEM-00053864,ORD-0010983,,Not as Described,524.43
RET-001799,ITEM-00019257,ORD-0023251,,Late Delivery,387.64
RET-001800,ITEM-00009732,ORD-0010190,2022-10-08,Changed Mind,184.71
RET-001801,ITEM-00046833,ORD-0016411,,Damaged,377.28
RET-001802,ITEM-00009772,ORD-0017397,,Not as Described,145.3
RET-001803,ITEM-00012000,ORD-0014114,,Changed Mind,1032.65
RET-001804,ITEM-00013646,ORD-0015723,,Changed Mind,109.17
RET-001805,ITEM-00063392,ORD-0022406,2023-02-02,Changed Mind,124.14
RET-001806,ITEM-00008859,ORD-0006322,,Not as Described,747.6
RET-001807,ITEM-00034294,ORD-0023601,,Wrong Item,618.8
RET-001808,ITEM-00045207,ORD-0024654,2024-06-01,Changed Mind,171.86
RET-001809,ITEM-00041599,ORD-0017148,2023-08-12,Damaged,241.59
RET-001810,ITEM-00048751,ORD-0021535,2022-12-10,Not as Described,182.75
RET-001811,ITEM-00037820,ORD-0018591,,Changed Mind,212.65
RET-001812,ITEM-00039938,ORD-0021931,,Changed Mind,1224.85
RET-001813,ITEM-00044349,ORD-0008418,,Not as Described,590.12
RET-001814,ITEM-00064867,ORD-0008509,,Damaged,81.79
RET-001815,ITEM-00037455,ORD-0004049,,Damaged,311.56
RET-001816,ITEM-00026710,ORD-0014840,,Damaged,192.53
RET-001817,ITEM-00066249,ORD-0003751,2024-03-12,Not as Described,231.25
RET-001818,ITEM-00062439,ORD-0020346,,Wrong Item,219.9
RET-001819,ITEM-00008764,ORD-0019436,,Changed Mind,452.44
RET-001820,ITEM-00060955,ORD-0006691,,Damaged,409.15
RET-001821,ITEM-00067948,ORD-0009723,2023-09-06,Damaged,67.5
RET-001822,ITEM-00051650,ORD-0013759,2022-08-03,Late Delivery,324.72
RET-001823,ITEM-00009835,ORD-0023191,,Late Delivery,38.6
RET-001824,ITEM-00023757,ORD-0012026,,Changed Mind,994.68
RET-001825,ITEM-00009546,ORD-0005171,2023-11-12,Late Delivery,1091.55
RET-001826,ITEM-00056797,ORD-0002425,2023-04-01,Wrong Item,492.08
RET-001827,ITEM-00042255,ORD-0013247,2023-05-03,Late Delivery,89.04
RET-001828,ITEM-00039173,ORD-0011631,2024-02-05,Not as Described,591.1
RET-001829,ITEM-00031407,ORD-0020231,,Not as Described,226.59
RET-001830,ITEM-00010110,ORD-0005619,,Changed Mind,239.34
RET-001831,ITEM-00039244,ORD-0010278,2024-09-07,Wrong Item,222.12
RET-001832,ITEM-00023675,ORD-0006332,2022-01-11,Late Delivery,452.44
RET-001833,ITEM-00005781,ORD-0007495,,Late Delivery,712.7
RET-001834,ITEM-00022952,ORD-0004896,2023-12-01,Damaged,531.09
RET-001835,ITEM-00037899,ORD-0013556,,Changed Mind,286.38
RET-001836,ITEM-00040810,ORD-0022373,,Not as Described,27.0
RET-001837,ITEM-00017622,ORD-0005308,,Late Delivery,1078.0
RET-001838,ITEM-00011549,ORD-0004500,,Changed Mind,343.2
RET-001839,ITEM-00025955,ORD-0009033,,Late Delivery,419.6
RET-001840,ITEM-00035189,ORD-0002460,,Wrong Item,421.58
RET-001841,ITEM-00031512,ORD-0006073,,Damaged,180.22
RET-001842,ITEM-00024689,ORD-0003055,,Damaged,962.8
RET-001843,ITEM-00057461,ORD-0006285,,Changed Mind,285.68
RET-001844,ITEM-00024896,ORD-0004498,,Wrong Item,368.44
RET-001845,ITEM-00007812,ORD-0018056,,Not as Described,1233.9
RET-001846,ITEM-00060416,ORD-0003641,,Late Delivery,509.31
RET-001847,ITEM-00057011,ORD-0010701,,Wrong Item,741.92
RET-001848,ITEM-00069876,ORD-0012502,,Changed Mind,587.85
RET-001849,ITEM-00004518,ORD-0012390,2024-08-01,Not as Described,487.98
RET-001850,ITEM-00053305,ORD-0018334,,Wrong Item,120.24
RET-001851,ITEM-00044989,ORD-0001557,,Not as Described,647.22
RET-001852,ITEM-00002021,ORD-0011194,2022-07-06,Changed Mind,746.9
RET-001853,ITEM-00008877,ORD-0018896,2024-01-05,Not as Described,413.4
RET-001854,ITEM-00020747,ORD-0011770,2023-06-03,Not as Described,489.18
RET-001855,ITEM-00046291,ORD-0004775,,Changed Mind,140.19
RET-001856,ITEM-00041919,ORD-0003809,,Late Delivery,89.47
RET-001857,ITEM-00023975,ORD-0008664,2023-11-12,Damaged,203.11
RET-001858,ITEM-00004060,ORD-0004728,,Wrong Item,228.29
